channel names:							
027_-58_174_50 - Brücke (V/V) - R0__PXI1Slot2_ai0	027_-58_174_50 - Brücke (V/V) - R1__PXI1Slot2_ai1	027_-58_174_50 - Brücke (V/V) - R2__PXI1Slot2_ai2	027_-58_174_50 - Brücke (V/V) - R3__PXI1Slot2_ai3	027_-58_174_50 - Brücke (V/V) - R4__PXI1Slot2_ai4	027_-58_174_50 - Brücke (V/V) - R5__PXI1Slot2_ai5	027_-58_174_50 - Brücke (V/V) - R6__PXI1Slot2_ai6	027_-58_174_50 - Brücke (V/V) - R7__PXI1Slot2_ai7
2,963519E-1	4,679862E-2	-7,254779E-1	2,329413E-1	-5,278600E-1	-4,339302E-1	-5,085709E-2	-9,883958E-2
2,964830E-1	4,685823E-2	-7,254899E-1	2,330366E-1	-5,278957E-1	-4,339302E-1	-5,094054E-2	-9,885150E-2
2,963280E-1	4,681054E-2	-7,254422E-1	2,329174E-1	-5,276692E-1	-4,339064E-1	-5,078557E-2	-9,891111E-2
2,963280E-1	4,678670E-2	-7,254899E-1	2,327148E-1	-5,281342E-1	-4,340137E-1	-5,091670E-2	-9,891111E-2
2,962565E-1	4,669133E-2	-7,255733E-1	2,325360E-1	-5,279911E-1	-4,340375E-1	-5,098822E-2	-9,892303E-2
2,961850E-1	4,660789E-2	-7,255256E-1	2,326433E-1	-5,279792E-1	-4,341448E-1	-5,100014E-2	-9,893495E-2
2,963161E-1	4,670326E-2	-7,255972E-1	2,327982E-1	-5,282176E-1	-4,340494E-1	-5,092862E-2	-9,899455E-2
2,963280E-1	4,678670E-2	-7,255376E-1	2,330128E-1	-5,278838E-1	-4,339302E-1	-5,090477E-2	-9,892303E-2
2,963638E-1	4,675094E-2	-7,255495E-1	2,331559E-1	-5,279673E-1	-4,339183E-1	-5,092862E-2	-9,880382E-2
2,963638E-1	4,685823E-2	-7,255733E-1	2,330843E-1	-5,281938E-1	-4,338587E-1	-5,105975E-2	-9,885150E-2
2,963400E-1	4,676286E-2	-7,255137E-1	2,328936E-1	-5,277288E-1	-4,339421E-1	-5,088093E-2	-9,889919E-2
2,961373E-1	4,679862E-2	-7,255614E-1	2,328698E-1	-5,281461E-1	-4,339779E-1	-5,088093E-2	-9,901839E-2
2,962684E-1	4,690591E-2	-7,254899E-1	2,328578E-1	-5,280269E-1	-4,339898E-1	-5,108359E-2	-9,895879E-2
2,963876E-1	4,678670E-2	-7,255137E-1	2,328817E-1	-5,279553E-1	-4,339183E-1	-5,088093E-2	-9,894687E-2
2,963161E-1	4,673902E-2	-7,255376E-1	2,330486E-1	-5,281342E-1	-4,338229E-1	-5,084517E-2	-9,901839E-2
2,963519E-1	4,683439E-2	-7,254064E-1	2,328340E-1	-5,279315E-1	-4,339064E-1	-5,082133E-2	-9,895879E-2
2,962565E-1	4,683439E-2	-7,255137E-1	2,326075E-1	-5,278361E-1	-4,340971E-1	-5,092862E-2	-9,899455E-2
2,962804E-1	4,687015E-2	-7,255256E-1	2,325240E-1	-5,278004E-1	-4,341806E-1	-5,089285E-2	-9,893495E-2
2,963757E-1	4,694167E-2	-7,253945E-1	2,327148E-1	-5,278957E-1	-4,339421E-1	-5,101206E-2	-9,880382E-2
2,964711E-1	4,707280E-2	-7,254183E-1	2,331916E-1	-5,280865E-1	-4,338468E-1	-5,097630E-2	-9,875613E-2
2,964473E-1	4,698936E-2	-7,255376E-1	2,333347E-1	-5,281699E-1	-4,337514E-1	-5,080941E-2	-9,856540E-2
2,964115E-1	4,698936E-2	-7,255018E-1	2,332035E-1	-5,280626E-1	-4,337395E-1	-5,080941E-2	-9,869653E-2
2,965069E-1	4,697744E-2	-7,254660E-1	2,329294E-1	-5,279673E-1	-4,339421E-1	-5,069020E-2	-9,869653E-2
2,965426E-1	4,694167E-2	-7,253826E-1	2,328698E-1	-5,277169E-1	-4,340256E-1	-5,074980E-2	-9,876806E-2
2,963519E-1	4,706088E-2	-7,253587E-1	2,329294E-1	-5,278719E-1	-4,338349E-1	-5,101206E-2	-9,872037E-2
2,962923E-1	4,700128E-2	-7,253468E-1	2,329413E-1	-5,278123E-1	-4,338825E-1	-5,083325E-2	-9,869653E-2
2,963400E-1	4,687015E-2	-7,255018E-1	2,328459E-1	-5,277646E-1	-4,339421E-1	-5,070212E-2	-9,877998E-2
2,962684E-1	4,688207E-2	-7,255256E-1	2,328936E-1	-5,279553E-1	-4,338945E-1	-5,104783E-2	-9,867269E-2
2,963638E-1	4,701320E-2	-7,254064E-1	2,329890E-1	-5,280030E-1	-4,339421E-1	-5,102398E-2	-9,873229E-2
2,964353E-1	4,697744E-2	-7,253945E-1	2,329890E-1	-5,280149E-1	-4,338587E-1	-5,111935E-2	-9,874421E-2
2,962327E-1	4,694167E-2	-7,255256E-1	2,329294E-1	-5,278004E-1	-4,339064E-1	-5,102398E-2	-9,880382E-2
2,961015E-1	4,677478E-2	-7,256448E-1	2,328817E-1	-5,277408E-1	-4,340494E-1	-5,098822E-2	-9,874421E-2
2,961492E-1	4,682246E-2	-7,255852E-1	2,328698E-1	-5,277169E-1	-4,340613E-1	-5,115511E-2	-9,891111E-2
2,963400E-1	4,683439E-2	-7,255256E-1	2,328459E-1	-5,277169E-1	-4,339183E-1	-5,122664E-2	-9,885150E-2
2,963400E-1	4,694167E-2	-7,255137E-1	2,328936E-1	-5,278123E-1	-4,339183E-1	-5,094054E-2	-9,877998E-2
2,963042E-1	4,689399E-2	-7,256210E-1	2,329174E-1	-5,279792E-1	-4,338587E-1	-5,072596E-2	-9,879190E-2
2,962208E-1	4,679862E-2	-7,257402E-1	2,328459E-1	-5,282176E-1	-4,339421E-1	-5,079749E-2	-9,889919E-2
2,961373E-1	4,675094E-2	-7,258237E-1	2,327625E-1	-5,280507E-1	-4,339779E-1	-5,095246E-2	-9,913760E-2
2,962088E-1	4,689399E-2	-7,257640E-1	2,327505E-1	-5,281699E-1	-4,339898E-1	-5,083325E-2	-9,910184E-2
2,962446E-1	4,691783E-2	-7,257640E-1	2,327029E-1	-5,281938E-1	-4,339421E-1	-5,083325E-2	-9,895879E-2
2,962804E-1	4,682246E-2	-7,258237E-1	2,326552E-1	-5,279553E-1	-4,339660E-1	-5,078557E-2	-9,900647E-2
2,962446E-1	4,676286E-2	-7,257283E-1	2,326194E-1	-5,279911E-1	-4,339541E-1	-5,073788E-2	-9,899455E-2
2,961969E-1	4,678670E-2	-7,257879E-1	2,328459E-1	-5,279315E-1	-4,340017E-1	-5,072596E-2	-9,905416E-2
2,963161E-1	4,678670E-2	-7,258475E-1	2,330366E-1	-5,279673E-1	-4,339183E-1	-5,098822E-2	-9,907800E-2
2,962684E-1	4,667941E-2	-7,257879E-1	2,329651E-1	-5,277884E-1	-4,339660E-1	-5,066636E-2	-9,895879E-2
2,962565E-1	4,659597E-2	-7,257760E-1	2,328936E-1	-5,278361E-1	-4,340017E-1	-5,055907E-2	-9,892303E-2
2,961373E-1	4,652444E-2	-7,258952E-1	2,326790E-1	-5,281461E-1	-4,339779E-1	-5,085709E-2	-9,906608E-2
2,961612E-1	4,657212E-2	-7,258475E-1	2,328578E-1	-5,282891E-1	-4,338706E-1	-5,086901E-2	-9,913760E-2
2,961492E-1	4,660789E-2	-7,258594E-1	2,327386E-1	-5,283487E-1	-4,339660E-1	-5,074980E-2	-9,908992E-2
2,961969E-1	4,677478E-2	-7,259071E-1	2,326433E-1	-5,281222E-1	-4,338706E-1	-5,051138E-2	-9,897071E-2
2,962446E-1	4,673902E-2	-7,259309E-1	2,326552E-1	-5,282653E-1	-4,338468E-1	-5,069020E-2	-9,886342E-2
2,961612E-1	4,671518E-2	-7,259190E-1	2,324168E-1	-5,282772E-1	-4,339779E-1	-5,077364E-2	-9,899455E-2
2,960539E-1	4,657212E-2	-7,258475E-1	2,323333E-1	-5,281222E-1	-4,339779E-1	-5,100014E-2	-9,908992E-2
2,960896E-1	4,651252E-2	-7,258475E-1	2,322260E-1	-5,281222E-1	-4,340971E-1	-5,094054E-2	-9,897071E-2
2,961612E-1	4,661981E-2	-7,258117E-1	2,323691E-1	-5,279196E-1	-4,340375E-1	-5,078557E-2	-9,888726E-2
2,961731E-1	4,650060E-2	-7,258237E-1	2,325240E-1	-5,278600E-1	-4,339183E-1	-5,078557E-2	-9,879190E-2
2,962327E-1	4,652444E-2	-7,259905E-1	2,327625E-1	-5,277884E-1	-4,338945E-1	-5,072596E-2	-9,881574E-2
2,962208E-1	4,646484E-2	-7,259309E-1	2,329651E-1	-5,277527E-1	-4,339064E-1	-5,074980E-2	-9,886342E-2
2,960658E-1	4,644099E-2	-7,259429E-1	2,327267E-1	-5,278242E-1	-4,339779E-1	-5,084517E-2	-9,897071E-2
2,960777E-1	4,645292E-2	-7,258594E-1	2,325479E-1	-5,280030E-1	-4,341806E-1	-5,077364E-2	-9,882766E-2
2,960896E-1	4,629794E-2	-7,259190E-1	2,324644E-1	-5,280746E-1	-4,341090E-1	-5,077364E-2	-9,886342E-2
2,962088E-1	4,641715E-2	-7,258475E-1	2,326552E-1	-5,280388E-1	-4,340375E-1	-5,085709E-2	-9,892303E-2
2,961492E-1	4,645292E-2	-7,257879E-1	2,327982E-1	-5,280984E-1	-4,340494E-1	-5,088093E-2	-9,892303E-2
2,960896E-1	4,641715E-2	-7,258952E-1	2,329055E-1	-5,281103E-1	-4,340017E-1	-5,069020E-2	-9,898263E-2
2,961492E-1	4,635755E-2	-7,259667E-1	2,329174E-1	-5,282295E-1	-4,340733E-1	-5,066636E-2	-9,893495E-2
2,961850E-1	4,641715E-2	-7,259667E-1	2,327029E-1	-5,281342E-1	-4,340852E-1	-5,078557E-2	-9,908992E-2
2,960658E-1	4,651252E-2	-7,259190E-1	2,325240E-1	-5,280865E-1	-4,341448E-1	-5,079749E-2	-9,924489E-2
2,962208E-1	4,654828E-2	-7,259190E-1	2,325837E-1	-5,279553E-1	-4,340733E-1	-5,085709E-2	-9,905416E-2
2,962804E-1	4,657212E-2	-7,258475E-1	2,326433E-1	-5,277050E-1	-4,340137E-1	-5,066636E-2	-9,900647E-2
2,962565E-1	4,661981E-2	-7,259071E-1	2,328221E-1	-5,279434E-1	-4,339779E-1	-5,088093E-2	-9,905416E-2
2,963638E-1	4,666749E-2	-7,258117E-1	2,329651E-1	-5,277050E-1	-4,338349E-1	-5,069020E-2	-9,919721E-2
2,962804E-1	4,663173E-2	-7,258713E-1	2,327625E-1	-5,276692E-1	-4,339421E-1	-5,084517E-2	-9,910184E-2
2,962684E-1	4,653636E-2	-7,258952E-1	2,325837E-1	-5,276454E-1	-4,340017E-1	-5,076172E-2	-9,907800E-2
2,961969E-1	4,646484E-2	-7,258117E-1	2,325002E-1	-5,276216E-1	-4,340017E-1	-5,088093E-2	-9,905416E-2
2,962208E-1	4,651252E-2	-7,258237E-1	2,325956E-1	-5,277765E-1	-4,340733E-1	-5,084517E-2	-9,906608E-2
2,963400E-1	4,658405E-2	-7,257998E-1	2,326194E-1	-5,279315E-1	-4,340256E-1	-5,074980E-2	-9,905416E-2
2,962208E-1	4,657212E-2	-7,258713E-1	2,326194E-1	-5,279315E-1	-4,339779E-1	-5,069020E-2	-9,901839E-2
2,961731E-1	4,652444E-2	-7,258833E-1	2,323333E-1	-5,280507E-1	-4,340256E-1	-5,066636E-2	-9,906608E-2
2,961850E-1	4,642907E-2	-7,257760E-1	2,324406E-1	-5,277288E-1	-4,340971E-1	-5,065444E-2	-9,907800E-2
2,961969E-1	4,648868E-2	-7,257879E-1	2,325717E-1	-5,278481E-1	-4,339064E-1	-5,066636E-2	-9,907800E-2
2,961850E-1	4,661981E-2	-7,259309E-1	2,327744E-1	-5,281580E-1	-4,339541E-1	-5,064251E-2	-9,894687E-2
2,962684E-1	4,660789E-2	-7,258475E-1	2,330486E-1	-5,278838E-1	-4,338468E-1	-5,055907E-2	-9,891111E-2
2,962684E-1	4,659597E-2	-7,259429E-1	2,331320E-1	-5,280746E-1	-4,338229E-1	-5,055907E-2	-9,889919E-2
2,962565E-1	4,667941E-2	-7,258475E-1	2,328936E-1	-5,279673E-1	-4,338825E-1	-5,061867E-2	-9,889919E-2
2,961015E-1	4,653636E-2	-7,257879E-1	2,326313E-1	-5,278242E-1	-4,339779E-1	-5,084517E-2	-9,898263E-2
2,961612E-1	4,656020E-2	-7,258833E-1	2,325598E-1	-5,279077E-1	-4,341210E-1	-5,089285E-2	-9,897071E-2
2,961492E-1	4,661981E-2	-7,258237E-1	2,326790E-1	-5,278361E-1	-4,340613E-1	-5,094054E-2	-9,897071E-2
2,962446E-1	4,663173E-2	-7,257879E-1	2,327029E-1	-5,279792E-1	-4,339421E-1	-5,095246E-2	-9,897071E-2
2,962446E-1	4,670326E-2	-7,258713E-1	2,329413E-1	-5,278123E-1	-4,339302E-1	-5,071404E-2	-9,874421E-2
2,962565E-1	4,676286E-2	-7,257879E-1	2,329770E-1	-5,276812E-1	-4,339183E-1	-5,086901E-2	-9,886342E-2
2,962208E-1	4,672710E-2	-7,258356E-1	2,328340E-1	-5,277884E-1	-4,340256E-1	-5,101206E-2	-9,881574E-2
2,962327E-1	4,676286E-2	-7,258356E-1	2,327863E-1	-5,276573E-1	-4,340733E-1	-5,072596E-2	-9,879190E-2
2,962327E-1	4,664365E-2	-7,258713E-1	2,328459E-1	-5,277408E-1	-4,340494E-1	-5,080941E-2	-9,885150E-2
2,962804E-1	4,666749E-2	-7,257521E-1	2,329651E-1	-5,278481E-1	-4,340017E-1	-5,078557E-2	-9,880382E-2
2,963042E-1	4,669133E-2	-7,257521E-1	2,328459E-1	-5,278600E-1	-4,339779E-1	-5,078557E-2	-9,874421E-2
2,961850E-1	4,671518E-2	-7,258117E-1	2,327386E-1	-5,278838E-1	-4,340256E-1	-5,063059E-2	-9,872037E-2
2,961373E-1	4,676286E-2	-7,257283E-1	2,327148E-1	-5,279792E-1	-4,340733E-1	-5,073788E-2	-9,880382E-2
2,962208E-1	4,675094E-2	-7,258475E-1	2,324883E-1	-5,277527E-1	-4,341329E-1	-5,076172E-2	-9,883958E-2
2,962088E-1	4,675094E-2	-7,259429E-1	2,326075E-1	-5,276931E-1	-4,339421E-1	-5,076172E-2	-9,883958E-2
2,962088E-1	4,676286E-2	-7,258594E-1	2,329651E-1	-5,278600E-1	-4,338825E-1	-5,080941E-2	-9,879190E-2
2,963042E-1	4,685823E-2	-7,258237E-1	2,330486E-1	-5,278838E-1	-4,338587E-1	-5,070212E-2	-9,869653E-2
2,963400E-1	4,685823E-2	-7,257402E-1	2,330843E-1	-5,279434E-1	-4,338587E-1	-5,052330E-2	-9,875613E-2
2,962804E-1	4,682246E-2	-7,257521E-1	2,328698E-1	-5,278600E-1	-4,340852E-1	-5,063059E-2	-9,874421E-2
2,962804E-1	4,664365E-2	-7,257402E-1	2,327982E-1	-5,277050E-1	-4,341925E-1	-5,067828E-2	-9,868461E-2
2,962327E-1	4,666749E-2	-7,257283E-1	2,329174E-1	-5,276573E-1	-4,340494E-1	-5,070212E-2	-9,880382E-2
2,962684E-1	4,677478E-2	-7,258237E-1	2,330128E-1	-5,276096E-1	-4,339183E-1	-5,082133E-2	-9,863693E-2
2,963757E-1	4,684631E-2	-7,257640E-1	2,330486E-1	-5,274904E-1	-4,339541E-1	-5,077364E-2	-9,862500E-2
2,963042E-1	4,676286E-2	-7,257521E-1	2,330963E-1	-5,274427E-1	-4,339302E-1	-5,073788E-2	-9,861308E-2
2,962208E-1	4,678670E-2	-7,257283E-1	2,330486E-1	-5,274904E-1	-4,339779E-1	-5,073788E-2	-9,862500E-2
2,963280E-1	4,669133E-2	-7,257164E-1	2,330366E-1	-5,274666E-1	-4,339302E-1	-5,060675E-2	-9,867269E-2
2,962923E-1	4,678670E-2	-7,257879E-1	2,331201E-1	-5,275977E-1	-4,339660E-1	-5,054715E-2	-9,869653E-2
2,962804E-1	4,673902E-2	-7,257283E-1	2,329294E-1	-5,277765E-1	-4,340375E-1	-5,055907E-2	-9,864885E-2
2,962208E-1	4,666749E-2	-7,256210E-1	2,327386E-1	-5,276692E-1	-4,340137E-1	-5,071404E-2	-9,860116E-2
2,962684E-1	4,667941E-2	-7,256091E-1	2,328340E-1	-5,278838E-1	-4,339541E-1	-5,066636E-2	-9,864885E-2
2,963638E-1	4,673902E-2	-7,255733E-1	2,329770E-1	-5,276931E-1	-4,339421E-1	-5,079749E-2	-9,879190E-2
2,962327E-1	4,663173E-2	-7,256210E-1	2,330009E-1	-5,275977E-1	-4,338945E-1	-5,076172E-2	-9,873229E-2
2,962923E-1	4,665557E-2	-7,255614E-1	2,328102E-1	-5,276216E-1	-4,339421E-1	-5,069020E-2	-9,868461E-2
2,963280E-1	4,670326E-2	-7,254303E-1	2,327744E-1	-5,276096E-1	-4,339660E-1	-5,072596E-2	-9,872037E-2
2,962565E-1	4,669133E-2	-7,255614E-1	2,327505E-1	-5,276216E-1	-4,338945E-1	-5,071404E-2	-9,889919E-2
2,962446E-1	4,664365E-2	-7,254779E-1	2,328221E-1	-5,276573E-1	-4,339541E-1	-5,055907E-2	-9,880382E-2
2,963161E-1	4,660789E-2	-7,253945E-1	2,328578E-1	-5,276216E-1	-4,338706E-1	-5,061867E-2	-9,887534E-2
2,963280E-1	4,661981E-2	-7,254899E-1	2,329174E-1	-5,275500E-1	-4,338229E-1	-5,067828E-2	-9,885150E-2
2,963638E-1	4,664365E-2	-7,255733E-1	2,328817E-1	-5,274427E-1	-4,338706E-1	-5,058291E-2	-9,881574E-2
2,963161E-1	4,661981E-2	-7,256568E-1	2,329770E-1	-5,273593E-1	-4,339183E-1	-5,063059E-2	-9,887534E-2
2,962446E-1	4,665557E-2	-7,256091E-1	2,330724E-1	-5,275023E-1	-4,339779E-1	-5,085709E-2	-9,898263E-2
2,963161E-1	4,669133E-2	-7,257044E-1	2,329890E-1	-5,274547E-1	-4,338587E-1	-5,086901E-2	-9,893495E-2
2,963161E-1	4,667941E-2	-7,257044E-1	2,330843E-1	-5,273951E-1	-4,338468E-1	-5,071404E-2	-9,887534E-2
2,963519E-1	4,666749E-2	-7,256210E-1	2,331082E-1	-5,277527E-1	-4,339421E-1	-5,079749E-2	-9,897071E-2
2,963280E-1	4,677478E-2	-7,255972E-1	2,329532E-1	-5,274666E-1	-4,339541E-1	-5,080941E-2	-9,907800E-2
2,961492E-1	4,660789E-2	-7,256210E-1	2,328936E-1	-5,275143E-1	-4,339779E-1	-5,076172E-2	-9,903032E-2
2,963042E-1	4,661981E-2	-7,256687E-1	2,328459E-1	-5,275977E-1	-4,340613E-1	-5,094054E-2	-9,900647E-2
2,963757E-1	4,664365E-2	-7,255972E-1	2,328817E-1	-5,276573E-1	-4,339302E-1	-5,072596E-2	-9,891111E-2
2,962446E-1	4,670326E-2	-7,256210E-1	2,328817E-1	-5,277646E-1	-4,338706E-1	-5,071404E-2	-9,903032E-2
2,963042E-1	4,675094E-2	-7,255137E-1	2,329532E-1	-5,277169E-1	-4,339183E-1	-5,073788E-2	-9,889919E-2
2,964353E-1	4,664365E-2	-7,256091E-1	2,329532E-1	-5,276216E-1	-4,339541E-1	-5,072596E-2	-9,901839E-2
2,963638E-1	4,658405E-2	-7,256091E-1	2,327982E-1	-5,277408E-1	-4,339541E-1	-5,067828E-2	-9,906608E-2
2,962446E-1	4,669133E-2	-7,256329E-1	2,327744E-1	-5,275620E-1	-4,340017E-1	-5,065444E-2	-9,891111E-2
2,961731E-1	4,646484E-2	-7,255972E-1	2,328221E-1	-5,273593E-1	-4,338706E-1	-5,046370E-2	-9,889919E-2
2,963400E-1	4,656020E-2	-7,256091E-1	2,329890E-1	-5,276335E-1	-4,338706E-1	-5,069020E-2	-9,897071E-2
2,963876E-1	4,661981E-2	-7,255495E-1	2,330963E-1	-5,271686E-1	-4,337395E-1	-5,076172E-2	-9,882766E-2
2,963161E-1	4,654828E-2	-7,255137E-1	2,330486E-1	-5,273712E-1	-4,337872E-1	-5,064251E-2	-9,880382E-2
2,961969E-1	4,660789E-2	-7,257283E-1	2,327148E-1	-5,272878E-1	-4,339302E-1	-5,065444E-2	-9,887534E-2
2,960777E-1	4,648868E-2	-7,257164E-1	2,324644E-1	-5,271090E-1	-4,340375E-1	-5,067828E-2	-9,894687E-2
2,960777E-1	4,654828E-2	-7,257640E-1	2,326552E-1	-5,276692E-1	-4,340613E-1	-5,065444E-2	-9,908992E-2
2,962208E-1	4,670326E-2	-7,255852E-1	2,329055E-1	-5,275858E-1	-4,338825E-1	-5,064251E-2	-9,900647E-2
2,963161E-1	4,677478E-2	-7,255972E-1	2,330486E-1	-5,276454E-1	-4,337752E-1	-5,060675E-2	-9,891111E-2
2,962208E-1	4,654828E-2	-7,257402E-1	2,330247E-1	-5,279077E-1	-4,336918E-1	-5,059483E-2	-9,886342E-2
2,961969E-1	4,651252E-2	-7,257402E-1	2,328698E-1	-5,277408E-1	-4,338945E-1	-5,064251E-2	-9,887534E-2
2,962088E-1	4,654828E-2	-7,257760E-1	2,326671E-1	-5,277288E-1	-4,338945E-1	-5,088093E-2	-9,905416E-2
2,961492E-1	4,656020E-2	-7,256687E-1	2,327505E-1	-5,277527E-1	-4,338229E-1	-5,095246E-2	-9,893495E-2
2,961850E-1	4,654828E-2	-7,256806E-1	2,328936E-1	-5,276812E-1	-4,338229E-1	-5,077364E-2	-9,895879E-2
2,963042E-1	4,664365E-2	-7,256806E-1	2,328698E-1	-5,276454E-1	-4,337872E-1	-5,065444E-2	-9,876806E-2
2,962088E-1	4,658405E-2	-7,257640E-1	2,327744E-1	-5,275262E-1	-4,337514E-1	-5,059483E-2	-9,880382E-2
2,961015E-1	4,648868E-2	-7,256806E-1	2,326194E-1	-5,276335E-1	-4,338825E-1	-5,077364E-2	-9,889919E-2
2,961850E-1	4,654828E-2	-7,256687E-1	2,324764E-1	-5,271924E-1	-4,339898E-1	-5,061867E-2	-9,892303E-2
2,962088E-1	4,660789E-2	-7,256568E-1	2,328459E-1	-5,274189E-1	-4,339421E-1	-5,048754E-2	-9,882766E-2
2,962446E-1	4,658405E-2	-7,256687E-1	2,329651E-1	-5,275500E-1	-4,337156E-1	-5,041602E-2	-9,875613E-2
2,963400E-1	4,658405E-2	-7,255256E-1	2,330843E-1	-5,275262E-1	-4,337156E-1	-5,021336E-2	-9,874421E-2
2,963280E-1	4,654828E-2	-7,256210E-1	2,330366E-1	-5,276931E-1	-4,337514E-1	-5,051138E-2	-9,887534E-2
2,962446E-1	4,652444E-2	-7,255852E-1	2,328936E-1	-5,276692E-1	-4,337872E-1	-5,055907E-2	-9,880382E-2
2,961969E-1	4,657212E-2	-7,255495E-1	2,327029E-1	-5,276931E-1	-4,339302E-1	-5,065444E-2	-9,887534E-2
2,962446E-1	4,647676E-2	-7,256806E-1	2,324883E-1	-5,276931E-1	-4,339660E-1	-5,063059E-2	-9,892303E-2
2,962208E-1	4,651252E-2	-7,256687E-1	2,325479E-1	-5,274904E-1	-4,339183E-1	-5,057099E-2	-9,883958E-2
2,961254E-1	4,660789E-2	-7,256687E-1	2,327386E-1	-5,276096E-1	-4,338945E-1	-5,053523E-2	-9,886342E-2
2,962327E-1	4,673902E-2	-7,255614E-1	2,327863E-1	-5,274427E-1	-4,338825E-1	-5,033257E-2	-9,875613E-2
2,961850E-1	4,666749E-2	-7,255376E-1	2,327863E-1	-5,272162E-1	-4,338587E-1	-5,053523E-2	-9,876806E-2
2,961373E-1	4,666749E-2	-7,255852E-1	2,327148E-1	-5,272520E-1	-4,338706E-1	-5,043986E-2	-9,868461E-2
2,962565E-1	4,672710E-2	-7,256925E-1	2,327505E-1	-5,269897E-1	-4,338945E-1	-5,048754E-2	-9,874421E-2
2,961492E-1	4,654828E-2	-7,257283E-1	2,327863E-1	-5,270613E-1	-4,338706E-1	-5,076172E-2	-9,886342E-2
2,961015E-1	4,659597E-2	-7,257760E-1	2,327029E-1	-5,273831E-1	-4,339302E-1	-5,055907E-2	-9,879190E-2
2,961731E-1	4,647676E-2	-7,257283E-1	2,327982E-1	-5,272520E-1	-4,339541E-1	-5,063059E-2	-9,880382E-2
2,962208E-1	4,654828E-2	-7,257044E-1	2,329413E-1	-5,275620E-1	-4,339064E-1	-5,066636E-2	-9,874421E-2
2,963042E-1	4,669133E-2	-7,257879E-1	2,329770E-1	-5,275381E-1	-4,339302E-1	-5,059483E-2	-9,877998E-2
2,961731E-1	4,660789E-2	-7,256687E-1	2,328936E-1	-5,275262E-1	-4,339421E-1	-5,060675E-2	-9,889919E-2
2,961015E-1	4,667941E-2	-7,256568E-1	2,327029E-1	-5,275620E-1	-4,340256E-1	-5,085709E-2	-9,881574E-2
2,962208E-1	4,678670E-2	-7,256806E-1	2,326671E-1	-5,272997E-1	-4,339898E-1	-5,088093E-2	-9,891111E-2
2,962327E-1	4,675094E-2	-7,256568E-1	2,326552E-1	-5,273951E-1	-4,338825E-1	-5,072596E-2	-9,904224E-2
2,962446E-1	4,676286E-2	-7,256925E-1	2,325598E-1	-5,272043E-1	-4,339064E-1	-5,061867E-2	-9,891111E-2
2,961731E-1	4,665557E-2	-7,257044E-1	2,327267E-1	-5,270613E-1	-4,339183E-1	-5,061867E-2	-9,882766E-2
