Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-232,116,20,3.637,3.230125,3.367875,3.478875,3.307375,3.29225,3.6165000000000003,3.5383750000000003
2,-232,116,20,2.34725,2.143625,2.7795,3.215875,3.0895,3.0705,2.77375,3.17475
1-2,-232,116,20,1.2897500000000002,1.0865,0.5883750000000001,0.2629999999999999,0.21787499999999982,0.2217500000000001,0.8427500000000001,0.3636250000000003
