Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-174,-290,20,3.621875,3.185625,3.381125,3.41325,3.297875,3.294,3.617625,3.545125
2,-174,-290,20,3.397125,2.830375,2.800375,1.992375,3.109375,2.998125,3.325125,3.43675
1-2,-174,-290,20,0.22475000000000023,0.35524999999999984,0.5807500000000001,1.420875,0.1884999999999999,0.2958750000000001,0.2925,0.10837500000000011
