Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-116,-232,20,3.62925,3.18425,3.40025,3.4290000000000003,3.31225,3.3000000000000003,3.6265,3.541875
2,-116,-232,20,3.0696250000000003,2.79725,2.487375,2.48575,3.0300000000000002,2.969,3.196875,3.392375
1-2,-116,-232,20,0.5596249999999996,0.387,0.9128750000000001,0.9432500000000004,0.2822499999999999,0.3310000000000004,0.42962500000000015,0.1495000000000002
