Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,290,-116,20,3.36275,3.1275,3.3235,3.4410000000000003,3.3295,3.326125,3.744125,3.458875
2,290,-116,20,2.854375,2.980125,3.063,3.2395,3.143125,2.3075,2.934,3.368875
1-2,290,-116,20,0.508375,0.1473749999999998,0.26049999999999995,0.20150000000000023,0.18637499999999996,1.0186250000000001,0.8101249999999998,0.08999999999999986
