Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-290,-116,20,3.6942500000000003,3.233375,3.3185000000000002,3.442125,3.29325,3.297125,3.621625,3.549875
2,-290,-116,20,2.652875,2.599625,3.0365,2.325375,3.1635,3.02925,2.94975,3.3715
1-2,-290,-116,20,1.0413750000000004,0.63375,0.28200000000000003,1.1167499999999997,0.12975000000000003,0.26787499999999964,0.671875,0.17837499999999995
