Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-116,-174,20,3.625125,3.182375,3.37825,3.431375,3.303125,3.303,3.62625,3.543875
2,-116,-174,20,2.677125,2.766625,2.387125,2.656,2.9655,2.950375,2.966125,3.36425
1-2,-116,-174,20,0.948,0.41575000000000006,0.9911249999999998,0.7753749999999999,0.33762500000000006,0.35262499999999974,0.6601250000000003,0.1796249999999997
