Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-290,290,20,3.595375,3.235375,3.3396250000000003,3.43025,3.294625,3.284625,3.605125,3.54725
2,-290,290,20,3.619,0.680625,3.1875,3.247125,3.137875,3.165875,3.339875,3.228625
1-2,-290,290,20,-0.023625000000000007,2.55475,0.1521250000000003,0.18312499999999998,0.15674999999999972,0.11874999999999991,0.26525,0.31862499999999994
