Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-174,-58,20,3.67375,3.1935000000000002,3.37625,3.434,3.2985,3.297875,3.625875,3.549875
2,-174,-58,20,1.561375,2.769,2.609875,2.889875,3.018125,2.9602500000000003,2.479625,3.3055
1-2,-174,-58,20,2.112375,0.4245000000000001,0.766375,0.5441250000000002,0.28037500000000026,0.3376249999999996,1.1462500000000002,0.24437500000000023
