Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-58,-290,20,3.593375,3.174,3.39825,3.438625,3.309375,3.285,3.62275,3.547
2,-58,-290,20,3.446875,2.9045,2.5067500000000003,2.976875,3.0345,3.070875,3.470625,3.4006250000000002
1-2,-58,-290,20,0.14650000000000007,0.26949999999999985,0.8914999999999997,0.4617499999999999,0.2748750000000002,0.21412500000000012,0.15212499999999984,0.14637499999999992
