Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-290,-58,20,3.72,3.2455000000000003,3.31975,3.40275,3.2945,3.299375,3.62875,3.549375
2,-290,-58,20,1.950375,2.74375,3.0543750000000003,2.74575,3.147875,3.00875,2.736125,3.326625
1-2,-290,-58,20,1.7696250000000002,0.5017500000000004,0.2653749999999997,0.657,0.14662500000000023,0.2906249999999999,0.8926250000000002,0.22275
