Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,0,174,20,3.583625,3.145,3.453625,3.422,3.305,3.283375,3.591625,3.5423750000000003
2,0,174,20,2.8381250000000002,3.049875,1.27875,3.212375,2.7865,3.044125,2.9638750000000003,3.2645
1-2,0,174,20,0.7454999999999998,0.0951249999999999,2.174875,0.20962499999999995,0.5185,0.23924999999999974,0.6277499999999998,0.2778750000000003
