Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-290,-232,20,3.66475,3.2505,3.33325,3.43125,3.294625,3.2895,3.617375,3.545875
2,-290,-232,20,3.3592500000000003,2.588625,3.0005,0.965375,3.198875,3.03925,3.1915,3.421875
1-2,-290,-232,20,0.3054999999999999,0.6618750000000002,0.3327499999999999,2.465875,0.09574999999999978,0.25024999999999986,0.425875,0.12400000000000011
