Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,116,232,20,3.590125,3.14675,3.3817500000000003,3.439125,3.290125,3.271875,3.586875,3.544
2,116,232,20,3.044875,2.99825,2.5355,3.287125,3.012,3.028375,3.0405,2.307
1-2,116,232,20,0.5452499999999998,0.14849999999999985,0.8462500000000004,0.15200000000000014,0.2781250000000002,0.24350000000000005,0.5463749999999998,1.237
