Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-232,-290,20,3.629875,3.204125,3.35875,3.4213750000000003,3.299,3.295,3.6157500000000002,3.5463750000000003
2,-232,-290,20,3.458875,2.755625,2.9017500000000003,1.23675,3.143125,2.99975,3.295,3.442
1-2,-232,-290,20,0.17100000000000026,0.4484999999999997,0.45699999999999985,2.1846250000000005,0.15587499999999999,0.2952499999999998,0.3207500000000003,0.1043750000000001
