Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,290,0,20,3.58375,3.1565,3.344875,3.45475,3.303875,3.226,3.636,3.532125
2,290,0,20,2.305375,2.908875,3.09425,3.21575,3.16025,3.1738750000000002,0.3165,3.613
1-2,290,0,20,1.278375,0.24762499999999976,0.2506249999999999,0.23900000000000032,0.1436250000000001,0.052124999999999755,3.3195,-0.08087499999999981
