Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-290,58,20,3.637875,3.289875,3.338625,3.4170000000000003,3.3015,3.29025,3.6165000000000003,3.5415
2,-290,58,20,2.102125,2.36075,3.00125,3.210375,3.14175,3.05775,2.72975,3.241
1-2,-290,58,20,1.5357500000000002,0.929125,0.33737499999999976,0.20662500000000028,0.15974999999999984,0.23249999999999993,0.8867500000000001,0.3005
