Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-116,-58,20,3.64425,3.186125,3.380875,3.447625,3.306,3.294875,3.62675,3.5492500000000002
2,-116,-58,20,1.658875,2.82,2.361,3.019,2.95775,2.968625,2.4375,3.316625
1-2,-116,-58,20,1.985375,0.36612500000000026,1.0198749999999999,0.4286249999999998,0.34825000000000017,0.3262500000000004,1.18925,0.23262500000000008
