Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-290,-174,20,3.6815,3.250375,3.321125,3.439125,3.2915,3.293625,3.619,3.546625
2,-290,-174,20,3.044375,2.561375,3.00875,1.7237500000000001,3.1778750000000002,3.03225,3.07525,3.3985
1-2,-290,-174,20,0.6371250000000002,0.6890000000000001,0.31237499999999985,1.715375,0.11362499999999986,0.26137500000000014,0.5437500000000002,0.14812500000000028
