Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,0,-116,20,3.593,3.1633750000000003,3.41675,3.42975,3.317125,3.308875,3.646875,3.545125
2,0,-116,20,2.6310000000000002,2.8901250000000003,1.86375,3.1915,2.603625,3.0256250000000002,2.766,3.2988750000000002
1-2,0,-116,20,0.9619999999999997,0.27325,1.553,0.23824999999999985,0.7134999999999998,0.2832499999999998,0.8808750000000001,0.24624999999999986
