Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-290,116,20,3.611,3.2920000000000003,3.33475,3.421875,3.296625,3.290375,3.605625,3.543125
2,-290,116,20,2.822125,1.855875,3.0496250000000003,3.1473750000000003,3.138375,3.086,2.936,3.25525
1-2,-290,116,20,0.788875,1.4361250000000003,0.28512499999999985,0.27449999999999974,0.15825000000000022,0.2043750000000002,0.6696249999999999,0.28787499999999966
