Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,232,-290,20,3.59825,3.169125,3.3708750000000003,3.447125,3.3036250000000003,3.259125,3.599625,3.50325
2,232,-290,20,3.28175,3.012875,2.993625,3.194,3.133125,1.64925,3.45375,3.4330000000000003
1-2,232,-290,20,0.3165,0.15625,0.3772500000000001,0.25312500000000027,0.1705000000000001,1.609875,0.1458750000000002,0.0702499999999997
