Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-174,-174,20,3.642375,3.193625,3.37575,3.42975,3.302125,3.299125,3.6265,3.549375
2,-174,-174,20,2.663125,2.695,2.615625,2.2715,3.0355,2.9435000000000002,2.954875,3.375125
1-2,-174,-174,20,0.97925,0.4986250000000001,0.7601249999999999,1.1582499999999998,0.26662500000000033,0.35562499999999986,0.6716250000000001,0.1742499999999998
