Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-232,-232,20,3.64425,3.21125,3.36,3.4285,3.303125,3.29575,3.624375,3.546625
2,-232,-232,20,3.09875,2.6275,2.83875,1.442375,3.11425,2.975625,3.129125,3.405125
1-2,-232,-232,20,0.5455000000000001,0.5837500000000002,0.5212499999999998,1.9861250000000001,0.1888749999999999,0.320125,0.49524999999999997,0.14150000000000018
