Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-58,-232,20,2.846375,2.85425,2.260125,3.057375,3.069125,3.101875,3.2291250000000002,3.42225
2,-58,-232,20,3.1215,2.843125,2.174375,2.9326250000000003,2.919125,3.016,3.234875,3.356375
1-2,-58,-232,20,-0.27512500000000006,0.01112499999999983,0.08574999999999999,0.1247499999999997,0.1499999999999999,0.08587500000000015,-0.005749999999999922,0.06587500000000013
