Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,58,232,20,3.356,3.123,2.5385,3.2796250000000002,2.984375,3.0695,3.36025,2.82425
2,58,232,20,3.0735,3.037,2.19775,3.26575,2.92075,3.02925,3.06475,2.7407500000000002
1-2,58,232,20,0.28249999999999975,0.0860000000000003,0.3407499999999999,0.013875000000000082,0.06362500000000004,0.0402499999999999,0.2955000000000001,0.08349999999999991
