Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-58,290,20,3.593875,3.165375,3.338625,3.421625,3.290125,3.2836250000000002,3.607,3.5463750000000003
2,-58,290,20,3.3515,2.891875,2.258625,3.219625,2.959375,3.10075,3.4282500000000002,3.3036250000000003
1-2,-58,290,20,0.242375,0.27349999999999985,1.08,0.20199999999999996,0.3307500000000001,0.18287500000000012,0.17874999999999996,0.24275000000000002
