Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,58,-58,20,3.5895,3.161875,3.408125,3.436375,3.305875,3.286875,3.63025,3.552125
2,58,-58,20,2.34075,2.943625,2.17,3.21525,2.84125,2.957875,2.19975,3.264125
1-2,58,-58,20,1.2487500000000002,0.21825000000000028,1.2381250000000001,0.2211249999999998,0.46462499999999984,0.3290000000000002,1.4305000000000003,0.28800000000000026
