Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,174,-174,20,3.60075,3.168125,3.38925,3.4495,3.305,3.2680000000000002,3.627875,3.52125
2,174,-174,20,2.829,2.957625,2.7022500000000003,3.1555,3.02225,2.26525,2.85125,3.2676250000000002
1-2,174,-174,20,0.7717499999999999,0.2104999999999997,0.6869999999999998,0.29400000000000004,0.28275000000000006,1.0027500000000003,0.7766250000000001,0.253625
