Messwert,X,Y,F,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8
1,-232,-116,20,3.6717500000000003,3.19925,3.35225,3.466375,3.303375,3.300125,3.627125,3.54725
2,-232,-116,20,2.278125,2.6045000000000003,2.8415,2.3155,3.0955,2.980125,2.795,3.3461250000000002
1-2,-232,-116,20,1.3936250000000001,0.5947499999999999,0.5107500000000003,1.150875,0.20787500000000003,0.31999999999999984,0.832125,0.20112499999999978
