Timestamp,dt,Voltage1,Voltage2,Voltage3,Voltage4,Voltage5,Voltage6,Voltage7,Voltage8
2024-12-05 17:02:59,0.1,3.202875,3.720625,3.2215000000000003,3.3280000000000003,3.50875,3.634125,3.283125,3.282125
2024-12-05 17:02:59,0.1,3.200375,3.709,3.214125,3.3245,3.5031250000000003,3.6317500000000003,3.2843750000000003,3.2840000000000003
2024-12-05 17:02:59,0.1,3.19775,3.708125,3.209625,3.31625,3.5075000000000003,3.6275,3.285125,3.282375
2024-12-05 17:02:59,0.1,3.20075,3.7095000000000002,3.2131250000000002,3.306125,3.512875,3.62125,3.28625,3.2795
2024-12-05 17:02:59,0.1,3.13475,3.52775,3.15775,3.263,3.555625,2.66325,3.317,3.19175
2024-12-05 17:03:00,0.1,3.029875,2.89175,3.04725,2.97275,3.45025,1.806125,3.18475,3.0688750000000002
2024-12-05 17:03:00,0.1,2.9827500000000002,2.5852500000000003,2.996875,2.843,3.3965,1.521375,3.1077500000000002,3.0543750000000003
2024-12-05 17:03:00,0.1,2.98,2.539625,2.996125,2.8308750000000003,3.395125,1.548375,3.108,3.063125
2024-12-05 17:03:00,0.1,2.9815,2.520125,2.99975,2.825,3.38525,1.5185,3.101375,3.061875
2024-12-05 17:03:00,0.1,2.9805,2.506625,2.99775,2.828625,3.3815,1.5466250000000001,3.106625,3.073375
2024-12-05 17:03:01,0.1,2.9787500000000002,2.516375,2.99425,2.8381250000000002,3.37975,1.5518750000000001,3.107625,3.0768750000000002
2024-12-05 17:03:01,0.1,2.98325,2.5220000000000002,2.99725,2.846,3.3813750000000002,1.557625,3.10975,3.0805000000000002
2024-12-05 17:03:01,0.1,2.985625,2.5216250000000002,3.0025,2.842,3.380625,1.5346250000000001,3.10825,3.078625
2024-12-05 17:03:01,0.1,2.978875,2.49425,2.9987500000000002,2.82625,3.3715,1.5105,3.102875,3.069375
2024-12-05 17:03:01,0.1,2.97825,2.5027500000000003,2.994,2.8388750000000003,3.37125,1.53125,3.106375,3.079
2024-12-05 17:03:01,0.1,2.977375,2.4845,2.992875,2.826625,3.3715,1.49925,3.10225,3.068625
2024-12-05 17:03:02,0.1,2.996375,2.541,3.01025,2.862,3.4170000000000003,1.815,3.14025,3.114375
2024-12-05 17:03:02,0.1,3.155125,3.276875,3.1415,3.294125,3.511375,3.574875,3.30775,3.339375
2024-12-05 17:03:02,0.1,3.2045,3.718,3.221,3.349125,3.4945,3.65925,3.2755,3.293375
2024-12-05 17:03:02,0.1,3.20675,3.709375,3.219875,3.32475,3.501625,3.64275,3.283375,3.28925
