Datei_ID,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
0,-290.0,290.0,8.0,3.2045250000000003,3.736075,2.07575,3.186575,3.381575,3.4998500000000003,3.244225,3.200625
1,-290.0,232.0,8.0,3.1683000000000003,3.681725,2.316125,3.176025,3.418725,3.475375,3.233525,3.199025
2,-290.0,174.0,8.0,3.1742000000000004,3.5535500000000004,2.51225,3.16555,3.42085,3.4268,3.2225,3.206325
3,-290.0,116.0,8.0,3.169525,3.4217500000000003,2.574925,3.159475,3.4068000000000005,3.35165,3.2086749999999995,3.211225
4,-290.0,58.0,8.0,3.223,3.06285,2.820825,3.139875,3.37985,3.2253000000000003,3.178675,3.221750000000001
5,-290.0,0.0,8.0,3.264925,1.8461,3.21945,3.15125,3.36245,3.0568,3.1276,3.2144
6,-290.0,-58.0,8.0,2.9728000000000003,2.992325000000001,3.0427500000000003,3.1547750000000003,3.40985,3.187825,3.1437000000000004,3.217375
7,-290.0,-116.0,8.0,2.89125,3.29205,2.9441750000000004,3.1496,3.430925,3.302725,3.165475,3.228975
8,-290.0,-174.0,8.0,2.659625,3.444525,2.873025,3.11145,3.4387250000000003,3.342,3.162725,3.2217
9,-290.0,-232.0,8.0,2.4052,3.640725,2.89915,3.11595,3.450525,3.4270000000000005,3.18125,3.242925
10,-290.0,-290.0,8.0,2.11895,3.730825,3.018625,3.152375,3.4694000000000003,3.4871,3.197675,3.257725
11,-232.0,290.0,8.0,3.2072,3.6657,2.5217000000000005,3.06635,3.35485,3.49675,3.2332750000000003,3.16125
12,-232.0,232.0,8.0,3.163075,3.5347750000000007,2.5198500000000004,3.0125,3.3562500000000006,3.4346250000000005,3.222475,3.145
13,-232.0,174.0,8.0,3.124625,3.3307,2.574625,2.986,3.347475,3.32945,3.200925,3.1355500000000003
14,-232.0,116.0,8.0,3.1372,3.086875,2.657325,2.976175,3.34185,3.205375,3.182075,3.1414
15,-232.0,58.0,8.0,3.199975,2.7643,2.869425,3.0071,3.354975,3.09875,3.167175,3.15685
16,-232.0,0.0,8.0,3.1970250000000004,2.064325,3.116225,3.04765,3.36095,2.99375,3.1206500000000004,3.143025
17,-232.0,-58.0,8.0,2.9596500000000003,2.6752,3.024475,3.0419,3.37765,3.0442750000000003,3.1037000000000003,3.11775
18,-232.0,-116.0,8.0,2.9275,3.03615,2.952075,3.0410500000000003,3.413225,3.193925,3.122175,3.13115
19,-232.0,-174.0,8.0,2.64515,3.229025,2.903825,3.0254,3.420975,3.2726,3.1170500000000003,3.127025
20,-232.0,-232.0,8.0,2.4746,3.458875,2.9343,3.027025,3.43805,3.3711,3.1232,3.1379
21,-232.0,-290.0,8.0,2.662075,3.6433,3.0063250000000004,3.074575,3.4539,3.459725,3.14265,3.1636750000000005
22,-174.0,290.0,8.0,3.206,3.658225,2.7914250000000003,2.947875,3.3488500000000005,3.50545,3.2309250000000005,3.12575
23,-174.0,232.0,8.0,3.1711500000000004,3.4846250000000003,2.714075,2.873025,3.341125,3.4121749999999995,3.217775,3.11345
24,-174.0,174.0,8.0,3.1531,3.2939750000000005,2.74425,2.8524,3.3332749999999995,3.3219,3.205025,3.112175
25,-174.0,116.0,8.0,3.15405,3.001725,2.794925,2.8682,3.3332,3.1686500000000004,3.1846500000000004,3.1216250000000003
26,-174.0,58.0,8.0,3.17415,2.60525,2.953425,2.8649000000000004,3.334425,3.007,3.157125,3.112825
27,-174.0,0.0,8.0,3.176375,2.296425,3.098375,2.93955,3.359725,2.96315,3.132175,3.120925
28,-174.0,-58.0,8.0,3.0489,2.628375,3.045075,2.96955,3.3935,3.029525,3.1159,3.1114
29,-174.0,-116.0,8.0,2.8942000000000005,3.0221,2.97285,2.950375,3.4103,3.166275,3.103075,3.101075
30,-174.0,-174.0,8.0,2.882275,3.245625,2.951275,2.930575,3.41815,3.29385,3.097625,3.103375
31,-174.0,-232.0,8.0,2.908675,3.4712,2.975825,3.0033,3.435,3.3947000000000003,3.116725,3.13465
32,-174.0,-290.0,8.0,2.8645,3.626375,3.0391,3.032725,3.44775,3.47265,3.13855,3.137875
33,-116.0,290.0,8.0,3.17915,3.650725,2.87005,2.874025,3.364825,3.5352,3.227650000000001,3.116625
34,-116.0,232.0,8.0,3.1446500000000004,3.479375,2.8536,2.7458249999999995,3.34845,3.444475,3.2096750000000003,3.0919
35,-116.0,174.0,8.0,3.118275,3.2384250000000003,2.864375,2.6623750000000004,3.3465,3.288275,3.1927,3.071975
36,-116.0,116.0,8.0,3.1241250000000003,3.0152,2.9274,2.674525,3.3471500000000005,3.15735,3.18495,3.0837000000000003
37,-116.0,58.0,8.0,3.141925,2.729575,3.010325,2.6989750000000003,3.3603000000000005,2.99295,3.165825,3.080375
38,-116.0,0.0,8.0,3.140375,2.5158000000000005,3.0726000000000004,2.77385,3.381775,2.919,3.1368,3.07135
39,-116.0,-58.0,8.0,3.045375,2.734225,3.04095,2.8089,3.400775,2.998425,3.1174250000000003,3.0669000000000004
40,-116.0,-116.0,8.0,2.956675,3.05,2.9954,2.830075,3.408825,3.1810499999999995,3.11045,3.0754
41,-116.0,-174.0,8.0,2.901575,3.2928,2.979625,2.8462,3.423125,3.29885,3.104525,3.0753250000000003
42,-116.0,-232.0,8.0,2.84945,3.498325,2.9996,2.905475,3.4300750000000004,3.421675,3.11825,3.1004000000000005
43,-116.0,-290.0,8.0,2.887675,3.686425,3.0474750000000004,3.00765,3.4485,3.528525,3.1621250000000005,3.122675
44,-58.0,290.0,8.0,3.178325,3.703175,3.047825,2.727525,3.424075,3.592875,3.2172750000000003,3.087525
45,-58.0,232.0,8.0,3.147225,3.5258000000000003,2.99,2.567675,3.390225,3.47555,3.1971000000000003,3.0556500000000004
46,-58.0,174.0,8.0,3.14325,3.3411,3.0258,2.4825500000000003,3.3878,3.334325,3.200625,3.051975
47,-58.0,116.0,8.0,3.1373,3.0924499999999995,3.0268,2.478925,3.375525,3.16085,3.1932250000000004,3.044725
48,-58.0,58.0,8.0,3.1456000000000004,2.9400000000000004,3.078225,2.4614,3.3717,3.018325,3.191325,3.0241
49,-58.0,0.0,8.0,3.15685,2.719575,3.0801,2.5762,3.37755,2.903225,3.16635,3.0284000000000004
50,-58.0,-58.0,8.0,3.088125,2.8953,3.0304750000000005,2.657175,3.403575,3.03335,3.13135,3.0356
51,-58.0,-116.0,8.0,3.041375,3.1342,3.00605,2.6585,3.4066250000000005,3.1665,3.1332750000000003,3.027075
52,-58.0,-174.0,8.0,2.993825,3.315325,2.998975,2.7103500000000005,3.4175750000000003,3.300725,3.144175,3.0597
53,-58.0,-232.0,8.0,2.9920750000000003,3.5434,3.014625,2.7748,3.422,3.42735,3.173225,3.0506
54,-58.0,-290.0,8.0,2.974625,3.670025,3.040075,2.9079500000000005,3.43085,3.5420750000000005,3.19715,3.091125
55,0.0,290.0,8.0,3.1488,3.74065,3.2506,1.917,3.4216,3.624925,3.2086,3.047225
56,0.0,232.0,8.0,3.149625,3.627675,3.217,2.139925,3.3921750000000004,3.491725,3.190325,3.01045
57,0.0,174.0,8.0,3.147725,3.45285,3.1673500000000003,2.192725,3.3845750000000003,3.339675,3.191075,3.0153000000000003
58,0.0,116.0,8.0,3.1558999999999995,3.2707500000000005,3.132325,2.263925,3.3826,3.169325,3.1928500000000004,3.006375
59,0.0,58.0,8.0,3.171375,3.089125,3.1099,2.3722,3.3814,2.9875000000000003,3.1937,2.9858
60,0.0,0.0,8.0,3.15315,3.006325,3.0885,2.49005,3.367325,2.913975,3.216775,2.9914
61,0.0,-58.0,8.0,3.183475,3.0520250000000004,3.03735,2.560825,3.393975,3.0520250000000004,3.167775,3.008475
62,0.0,-116.0,8.0,3.1618500000000003,3.236175,3.0139,2.576,3.3906750000000003,3.159975,3.161,2.962575
63,0.0,-174.0,8.0,3.158175,3.407925,3.0029000000000003,2.610475,3.389125,3.31615,3.181025,2.968725
64,0.0,-232.0,8.0,3.2138750000000003,3.600625,3.016025,2.7003,3.3923750000000004,3.478625,3.226675,2.955725
65,0.0,-290.0,8.0,3.2629,3.721175,3.034825,2.829225,3.41075,3.586025,3.2737,2.860275
66,58.0,290.0,8.0,3.17675,3.704425,3.16815,2.885275,3.044925,3.537175,3.209025,3.1210500000000003
67,58.0,232.0,8.0,3.1772,3.606375,3.151925,2.77575,3.10305,3.4028,3.18615,3.0951000000000004
68,58.0,174.0,8.0,3.1728750000000003,3.472175,3.131875,2.62975,3.208825,3.2100250000000004,3.1728750000000003,3.04565
69,58.0,116.0,8.0,3.16405,3.3009000000000004,3.099375,2.59705,3.2828,3.028875,3.183075,3.0482
70,58.0,58.0,8.0,3.1631,3.107825,3.079025,2.617125,3.3412,2.7996,3.1987,3.0485750000000005
71,58.0,0.0,8.0,3.14395,2.9939000000000004,3.0714,2.6892,3.38475,2.65375,3.218,3.0497
72,58.0,-58.0,8.0,3.1358750000000004,3.15955,3.061825,2.6357,3.360575,2.89095,3.145125,2.99135
73,58.0,-116.0,8.0,3.1576,3.3723250000000005,3.0542,2.706125,3.381975,3.116275,3.128175,3.029625
74,58.0,-174.0,8.0,3.188475,3.4908250000000005,3.047075,2.728775,3.36495,3.259475,3.04105,3.02285
75,58.0,-232.0,8.0,3.211225,3.582975,3.051725,2.772475,3.359775,3.3974750000000005,2.99805,3.039725
76,58.0,-290.0,8.0,3.232675,3.706225,3.069675,2.9091000000000005,3.3891750000000003,3.5583,2.986375,3.054625
77,116.0,290.0,8.0,3.198075,3.59605,3.14055,2.876825,2.91595,3.493075,3.2107750000000004,3.095575
78,116.0,232.0,8.0,3.18595,3.48715,3.116475,2.778625,2.9333750000000003,3.2953750000000004,3.18535,3.065925
79,116.0,174.0,8.0,3.174575,3.315875,3.070475,2.7383,3.0342,3.043375,3.1684499999999995,3.0582500000000006
80,116.0,116.0,8.0,3.1818000000000004,3.1882,3.06125,2.754875,3.196375,2.915,3.1856000000000004,3.0821
81,116.0,58.0,8.0,3.1720250000000005,3.02905,3.0543500000000003,2.8034000000000003,3.30265,2.71735,3.20835,3.094975
82,116.0,0.0,8.0,3.15415,2.935775,3.0470750000000004,2.841825,3.4088,2.445775,3.19295,3.0703500000000004
83,116.0,-58.0,8.0,3.1474,3.073075,3.0606750000000003,2.861025,3.388125,2.738975,3.04645,3.0473
84,116.0,-116.0,8.0,3.15695,3.25005,3.0560250000000004,2.89955,3.38505,3.032325,2.9651500000000004,3.078525
85,116.0,-174.0,8.0,3.152525,3.364075,3.0593,2.869975,3.368975,3.185925,2.8506,3.06335
86,116.0,-232.0,8.0,3.190275,3.528925,3.0692250000000003,2.940075,3.411525,3.404125,2.84545,3.0737250000000005
87,116.0,-290.0,8.0,3.205625,3.631675,3.07255,3.0399,3.450625,3.53585,2.8662,3.092575
88,174.0,290.0,8.0,3.19375,3.559825,3.11985,2.957975,2.67715,3.46245,3.2418,3.108325
89,174.0,232.0,8.0,3.197975,3.4505250000000003,3.097475,2.931025,2.8339000000000003,3.2743,3.2367250000000003,3.113325
90,174.0,174.0,8.0,3.1922,3.3216250000000005,3.0722750000000003,2.916675,2.9804500000000003,3.0808500000000003,3.2292750000000003,3.1091
91,174.0,116.0,8.0,3.172625,3.2136,3.05935,2.9346750000000004,3.1154,2.91205,3.255075,3.11765
92,174.0,58.0,8.0,3.1612,3.035825,3.042625,2.970175,3.32775,2.547325,3.2839,3.1174
93,174.0,0.0,8.0,3.13175,2.9507250000000003,3.0347,3.017875,3.4788,2.301125,3.236525,3.12325
94,174.0,-58.0,8.0,3.134675,3.1116,3.06345,3.016725,3.44455,2.7712,3.0050250000000003,3.10615
95,174.0,-116.0,8.0,3.13305,3.282725,3.0672,3.0289750000000004,3.4226500000000004,3.061,2.89815,3.108575
96,174.0,-174.0,8.0,3.14085,3.376825,3.0783,2.9874,3.422825,3.201125,2.781425,3.0794
97,174.0,-232.0,8.0,3.165675,3.5095,3.08805,3.039025,3.435125,3.4114,2.701925,3.102425
98,174.0,-290.0,8.0,3.1783749999999995,3.5933750000000004,3.1023750000000003,3.0813,3.4585,3.529575,2.7606,3.111275
99,232.0,290.0,8.0,3.209975,3.5642000000000005,3.12465,3.0952999999999995,2.53815,3.5068,3.2755000000000005,3.149425
100,232.0,232.0,8.0,3.2021,3.487175,3.1001,3.07865,2.6552,3.3343000000000003,3.25645,3.14755
101,232.0,174.0,8.0,3.200775,3.3843,3.087625,3.0738,2.89125,3.1755500000000003,3.2608,3.154225
102,232.0,116.0,8.0,3.1804500000000004,3.2144250000000003,3.058775,3.0615,3.136725,2.9315,3.27305,3.142375
103,232.0,58.0,8.0,3.16455,3.086275,3.05185,3.1067249999999995,3.3864250000000005,2.544725,3.3264250000000004,3.1595
104,232.0,0.0,8.0,3.151825,3.03825,3.04455,3.1155500000000003,3.5687500000000005,2.133525,3.2792000000000003,3.15865
105,232.0,-58.0,8.0,3.1541250000000005,3.244025,3.0750750000000004,3.1608,3.512,2.8856500000000005,3.032775,3.153675
106,232.0,-116.0,8.0,3.16025,3.334475,3.0779000000000005,3.1062000000000003,3.4793000000000003,3.188175,2.926225,3.150275
107,232.0,-174.0,8.0,3.15875,3.41055,3.090325,3.08705,3.446875,3.302475,2.7244250000000005,3.131
108,232.0,-232.0,8.0,3.1828000000000003,3.5333,3.112275,3.115575,3.47325,3.4469,2.681925,3.14235
109,232.0,-290.0,8.0,3.18075,3.6008500000000003,3.115675,3.1444750000000004,3.489475,3.55325,2.656125,3.157875
110,290.0,290.0,8.0,3.22115,3.569025,3.1381,3.23615,2.17035,3.54925,3.263425,3.16995
111,290.0,232.0,8.0,3.2069,3.53165,3.1223250000000005,3.269125,2.4864749999999995,3.45005,3.2381500000000005,3.18255
112,290.0,174.0,8.0,3.20265,3.4416,3.1149000000000004,3.2282,2.81015,3.27615,3.2418000000000005,3.1847250000000003
113,290.0,116.0,8.0,3.177525,3.3316250000000003,3.08215,3.226675,3.0547500000000003,3.140625,3.25645,3.194525
114,290.0,58.0,8.0,3.16725,3.2261,3.0699,3.22895,3.3691750000000003,2.916925,3.321925,3.22785
115,290.0,0.0,8.0,3.1460000000000004,3.161825,3.05925,3.252275,3.615025,2.1309,3.359025,3.2225
116,290.0,-58.0,8.0,3.170675,3.3512000000000004,3.0891,3.213825,3.496525,3.1475,2.970925,3.19815
117,290.0,-116.0,8.0,3.190875000000001,3.405775,3.0992,3.1932,3.4806250000000003,3.35055,2.88835,3.2129250000000003
118,290.0,-174.0,8.0,3.1802750000000004,3.481875,3.0978,3.1630000000000003,3.47095,3.39365,2.6760250000000005,3.17015
119,290.0,-232.0,8.0,3.196975,3.55155,3.109525,3.18835,3.464125,3.5066,2.50365,3.2106
120,290.0,-290.0,8.0,3.1907250000000005,3.589525,3.1300000000000003,3.1731000000000003,3.48175,3.580425,2.243625,3.2199500000000003
121,-290.0,290.0,10.0,3.165875,3.738375,1.877,3.180875,3.346375,3.474,3.237625,3.188125
122,-290.0,232.0,10.0,3.1165000000000003,3.661625,2.138375,3.149125,3.375375,3.433875,3.223125,3.184625
123,-290.0,174.0,10.0,3.11425,3.5115000000000003,2.33975,3.13775,3.3775,3.37525,3.20925,3.190875
124,-290.0,116.0,10.0,3.115375,3.3200000000000003,2.470625,3.125875,3.365,3.2847500000000003,3.191375,3.195375
125,-290.0,58.0,10.0,3.17975,2.91375,2.774375,3.114375,3.3455,3.1590000000000003,3.163125,3.2062500000000003
126,-290.0,0.0,10.0,3.210375,1.6025,3.206,3.13325,3.33325,3.00175,3.11375,3.2005
127,-290.0,-58.0,10.0,2.88025,2.8621250000000003,3.00375,3.131625,3.3855,3.139375,3.12625,3.201875
128,-290.0,-116.0,10.0,2.70775,3.18275,2.887875,3.1145,3.403625,3.243875,3.139375,3.208125
129,-290.0,-174.0,10.0,2.438875,3.392125,2.830375,3.08625,3.419375,3.30675,3.142125,3.20925
130,-290.0,-232.0,10.0,2.08925,3.609375,2.85475,3.09,3.432375,3.3977500000000003,3.15775,3.230625
131,-290.0,-290.0,10.0,1.72225,3.727375,2.973625,3.120875,3.45425,3.4665,3.172875,3.245375
132,-232.0,290.0,10.0,3.182,3.6645,2.4315,3.0505,3.31475,3.477,3.2258750000000003,3.15125
133,-232.0,232.0,10.0,3.125125,3.4998750000000003,2.39625,2.97525,3.3080000000000003,3.3933750000000003,3.209375,3.13275
134,-232.0,174.0,10.0,3.087625,3.27125,2.468375,2.94775,3.300125,3.27625,3.186875,3.1255
135,-232.0,116.0,10.0,3.1,2.993125,2.584625,2.942125,3.30025,3.150125,3.1673750000000003,3.133
136,-232.0,58.0,10.0,3.155125,2.61525,2.800875,2.967,3.312375,3.024,3.148625,3.1445
137,-232.0,0.0,10.0,3.1473750000000003,1.836375,3.083875,3.009,3.32525,2.9095,3.1012500000000003,3.133375
138,-232.0,-58.0,10.0,2.8965,2.5555,2.985625,3.01125,3.35625,2.9991250000000003,3.08775,3.11575
139,-232.0,-116.0,10.0,2.78975,2.94925,2.906125,3.0027500000000003,3.390375,3.141375,3.098375,3.1225
140,-232.0,-174.0,10.0,2.52175,3.193625,2.867375,2.99025,3.404375,3.24475,3.0965000000000003,3.122875
141,-232.0,-232.0,10.0,2.3255,3.438875,2.89925,2.997625,3.423,3.35025,3.10225,3.1355
142,-232.0,-290.0,10.0,2.463625,3.65075,2.988875,3.052375,3.44075,3.450875,3.124,3.161125
143,-174.0,290.0,10.0,3.16125,3.635625,2.718875,2.919125,3.3040000000000003,3.4815,3.219625,3.118
144,-174.0,232.0,10.0,3.1165000000000003,3.439375,2.620625,2.823875,3.284625,3.369375,3.201875,3.09875
145,-174.0,174.0,10.0,3.097,3.208375,2.682,2.791,3.285125,3.2605,3.187375,3.097375
146,-174.0,116.0,10.0,3.0955,2.896875,2.743875,2.79575,3.286,3.09825,3.1655,3.101875
147,-174.0,58.0,10.0,3.1195,2.4545,2.9053750000000003,2.8000000000000003,3.297875,2.9315,3.138875,3.098875
148,-174.0,0.0,10.0,3.116625,2.066125,3.067125,2.8725,3.324625,2.861,3.107625,3.102125
149,-174.0,-58.0,10.0,2.9665,2.500625,3.0111250000000003,2.89975,3.36325,2.949375,3.08725,3.0925
150,-174.0,-116.0,10.0,2.8192500000000003,2.92325,2.9465,2.897125,3.3895,3.115875,3.081875,3.090875
151,-174.0,-174.0,10.0,2.759375,3.183875,2.924375,2.883625,3.39925,3.25025,3.072375,3.089125
152,-174.0,-232.0,10.0,2.716125,3.4375,2.951625,2.9535,3.419,3.36925,3.090375,3.12025
153,-174.0,-290.0,10.0,2.664,3.621375,3.0185,2.996875,3.4335,3.46225,3.11475,3.130875
154,-116.0,290.0,10.0,3.144,3.634125,2.86525,2.832375,3.334375,3.5175,3.2182500000000003,3.110375
155,-116.0,232.0,10.0,3.0972500000000003,3.431625,2.80275,2.670625,3.3005,3.399625,3.1946250000000003,3.07375
156,-116.0,174.0,10.0,3.071875,3.161125,2.825125,2.586625,3.299,3.234625,3.177,3.056125
157,-116.0,116.0,10.0,3.076375,2.89525,2.889,2.589375,3.3080000000000003,3.08425,3.16675,3.063
158,-116.0,58.0,10.0,3.095625,2.582375,2.988125,2.623625,3.325,2.91475,3.147125,3.063375
159,-116.0,0.0,10.0,3.088375,2.3105,3.0525,2.67925,3.345875,2.8165,3.114,3.051
160,-116.0,-58.0,10.0,2.985875,2.594875,3.017,2.73625,3.374375,2.930125,3.093125,3.05025
161,-116.0,-116.0,10.0,2.884875,2.95125,2.97125,2.755125,3.3861250000000003,3.11575,3.081,3.0525
162,-116.0,-174.0,10.0,2.813125,3.20825,2.955625,2.771,3.4021250000000003,3.25025,3.076875,3.058625
163,-116.0,-232.0,10.0,2.75725,3.441375,2.97575,2.831375,3.411125,3.383625,3.08775,3.08375
164,-116.0,-290.0,10.0,2.788125,3.654375,3.028125,2.94075,3.42975,3.505875,3.1321250000000003,3.111125
165,-58.0,290.0,10.0,3.131625,3.674875,3.040375,2.643875,3.3941250000000003,3.569375,3.202125,3.067125
166,-58.0,232.0,10.0,3.101375,3.4775,2.98225,2.452375,3.356875,3.4355,3.184,3.0347500000000003
167,-58.0,174.0,10.0,3.09575,3.2715,3.00975,2.365,3.34975,3.2843750000000003,3.183125,3.025875
168,-58.0,116.0,10.0,3.09075,3.002,3.0145,2.364125,3.342125,3.0975,3.1746250000000003,3.018625
169,-58.0,58.0,10.0,3.1015,2.7960000000000003,3.060625,2.38725,3.3425,2.932875,3.169375,3.00875
170,-58.0,0.0,10.0,3.10875,2.574125,3.06575,2.48875,3.356,2.825875,3.14425,3.011
171,-58.0,-58.0,10.0,3.036375,2.765,3.0151250000000003,2.554375,3.378625,2.951,3.109,3.007
172,-58.0,-116.0,10.0,2.986875,3.036,2.98925,2.5745,3.384625,3.10925,3.1088750000000003,3.005375
173,-58.0,-174.0,10.0,2.935375,3.251375,2.979625,2.6125000000000003,3.3933750000000003,3.255125,3.113875,3.025
174,-58.0,-232.0,10.0,2.918625,3.49275,2.996125,2.69125,3.39875,3.398,3.138375,3.0315
175,-58.0,-290.0,10.0,2.924375,3.648875,3.025125,2.8312500000000003,3.41025,3.5303750000000003,3.17375,3.073375
176,0.0,290.0,10.0,3.1135,3.714,3.25,1.71625,3.40225,3.600125,3.188,3.024625
177,0.0,232.0,10.0,3.108125,3.569875,3.20175,1.980875,3.367875,3.449875,3.170375,2.986
178,0.0,174.0,10.0,3.106125,3.382,3.15375,2.035625,3.3548750000000003,3.281375,3.167875,2.9765
179,0.0,116.0,10.0,3.11575,3.18475,3.119875,2.124625,3.3525,3.101875,3.1695,2.972125
180,0.0,58.0,10.0,3.129375,2.972375,3.096,2.24375,3.35625,2.90925,3.1710000000000003,2.9595
181,0.0,0.0,10.0,3.12,2.880875,3.07525,2.37375,3.351125,2.811875,3.185875,2.95
182,0.0,-58.0,10.0,3.138375,2.970375,3.03,2.447625,3.367875,2.9718750000000003,3.146375,2.957375
183,0.0,-116.0,10.0,3.11925,3.174125,3.008,2.46125,3.3628750000000003,3.117375,3.1425,2.911875
184,0.0,-174.0,10.0,3.116625,3.361875,2.9965,2.504875,3.361125,3.28,3.162375,2.917125
185,0.0,-232.0,10.0,3.167625,3.558875,3.005125,2.5865,3.362375,3.442125,3.202375,2.888625
186,0.0,-290.0,10.0,3.22575,3.704875,3.024125,2.744625,3.3845,3.572875,3.2565,2.781875
187,58.0,290.0,10.0,3.1335,3.675125,3.17675,2.775875,2.999375,3.525125,3.193875,3.087
188,58.0,232.0,10.0,3.13475,3.551375,3.147125,2.637,3.053,3.36875,3.1655,3.05975
189,58.0,174.0,10.0,3.134625,3.392875,3.119875,2.51,3.159625,3.161125,3.151625,3.02025
190,58.0,116.0,10.0,3.13125,3.208,3.090375,2.492,3.237,2.959125,3.159125,3.02225
191,58.0,58.0,10.0,3.126,2.988625,3.071125,2.509375,3.3045,2.699,3.1745,3.020125
192,58.0,0.0,10.0,3.108,2.8777500000000003,3.06,2.57775,3.35425,2.5455,3.18425,3.013
193,58.0,-58.0,10.0,3.0968750000000003,3.04525,3.053875,2.55775,3.324125,2.7880000000000003,3.110875,2.9675
194,58.0,-116.0,10.0,3.1185,3.2763750000000003,3.04625,2.601625,3.341375,3.036375,3.075375,2.981125
195,58.0,-174.0,10.0,3.143125,3.423125,3.043125,2.638625,3.32675,3.216375,3.0115,2.99
196,58.0,-232.0,10.0,3.170375,3.551875,3.046875,2.703125,3.328125,3.376625,2.96225,3.012125
197,58.0,-290.0,10.0,3.200875,3.683625,3.065125,2.8472500000000003,3.367875,3.54825,2.971125,3.029625
198,116.0,290.0,10.0,3.160375,3.58475,3.1425,2.851125,2.834,3.481125,3.202125,3.091125
199,116.0,232.0,10.0,3.149,3.4445,3.104625,2.734375,2.829375,3.258875,3.16725,3.061375
200,116.0,174.0,10.0,3.139875,3.260375,3.062875,2.678,2.95725,2.999625,3.1485,3.0500000000000003
201,116.0,116.0,10.0,3.1415,3.10175,3.04925,2.694125,3.118375,2.822,3.1597500000000003,3.07125
202,116.0,58.0,10.0,3.1321250000000003,2.92025,3.0420000000000003,2.7345,3.2645,2.5535,3.18125,3.076875
203,116.0,0.0,10.0,3.1095,2.818375,3.036125,2.775375,3.37675,2.280125,3.16,3.055
204,116.0,-58.0,10.0,3.10275,2.9758750000000003,3.050625,2.787875,3.352125,2.630875,3.01975,3.0345
205,116.0,-116.0,10.0,3.10725,3.1645,3.0503750000000003,2.82025,3.3435,2.937875,2.9370000000000003,3.056625
206,116.0,-174.0,10.0,3.101875,3.316625,3.05275,2.807375,3.336375,3.144875,2.8205,3.04475
207,116.0,-232.0,10.0,3.135625,3.488875,3.0656250000000003,2.876125,3.377125,3.374375,2.7875,3.059375
208,116.0,-290.0,10.0,3.163625,3.615875,3.072,2.98975,3.424875,3.52425,2.8415,3.082875
209,174.0,290.0,10.0,3.162,3.542625,3.11725,2.945625,2.57925,3.45475,3.2285,3.107375
210,174.0,232.0,10.0,3.161625,3.417625,3.087125,2.900125,2.66325,3.24775,3.210875,3.105125
211,174.0,174.0,10.0,3.154,3.2611250000000003,3.058625,2.876625,2.8605,3.02925,3.199625,3.103
212,174.0,116.0,10.0,3.134125,3.11075,3.04225,2.875875,3.035,2.7960000000000003,3.216375,3.10275
213,174.0,58.0,10.0,3.12,2.907375,3.028375,2.911625,3.27475,2.372375,3.2445,3.10675
214,174.0,0.0,10.0,3.09,2.828125,3.0255,2.967625,3.45075,2.082125,3.199875,3.1105
215,174.0,-58.0,10.0,3.089125,3.004,3.0535,2.963375,3.41025,2.6275,2.980125,3.092
216,174.0,-116.0,10.0,3.088,3.194375,3.0605,2.976125,3.3915,2.964,2.86425,3.094875
217,174.0,-174.0,10.0,3.09275,3.310625,3.06975,2.943,3.389375,3.154875,2.718125,3.0735
218,174.0,-232.0,10.0,3.1168750000000003,3.464,3.0815,2.990875,3.410375,3.3775,2.617875,3.090625
219,174.0,-290.0,10.0,3.132875,3.570625,3.095375,3.04975,3.4485,3.515375,2.68975,3.105875
220,232.0,290.0,10.0,3.178375,3.5365,3.118,3.0765,2.35775,3.494,3.2527500000000003,3.140875
221,232.0,232.0,10.0,3.1670000000000003,3.435125,3.08675,3.0495,2.4735,3.2920000000000003,3.22375,3.135
222,232.0,174.0,10.0,3.161875,3.31125,3.070875,3.04325,2.74125,3.1045000000000003,3.222,3.139375
223,232.0,116.0,10.0,3.1437500000000003,3.140375,3.048625,3.03175,3.022875,2.854,3.234,3.133625
224,232.0,58.0,10.0,3.1235,2.979375,3.037,3.070375,3.335875,2.412875,3.292625,3.1495
225,232.0,0.0,10.0,3.100375,2.89875,3.02925,3.07675,3.5420000000000003,1.891625,3.23525,3.143
226,232.0,-58.0,10.0,3.1008750000000003,3.105625,3.0576250000000003,3.1035,3.471,2.72,2.979375,3.134625
227,232.0,-116.0,10.0,3.1105,3.244875,3.0692500000000003,3.0700000000000003,3.43575,3.085875,2.843375,3.134375
228,232.0,-174.0,10.0,3.113,3.357,3.081875,3.0595,3.417125,3.249875,2.634625,3.12225
229,232.0,-232.0,10.0,3.132,3.48575,3.100625,3.081375,3.4445,3.416,2.518875,3.129
230,232.0,-290.0,10.0,3.13325,3.5735,3.108625,3.117875,3.476625,3.54175,2.534125,3.150375
231,290.0,290.0,10.0,3.18875,3.546125,3.13325,3.2395,1.861,3.555,3.235375,3.1615
232,290.0,232.0,10.0,3.17625,3.48775,3.117875,3.249625,2.252375,3.4195,3.2062500000000003,3.16975
233,290.0,174.0,10.0,3.168,3.39025,3.1045000000000003,3.212,2.68225,3.23225,3.2102500000000003,3.173375
234,290.0,116.0,10.0,3.145875,3.271875,3.0765,3.207375,2.99,3.081375,3.232,3.184625
235,290.0,58.0,10.0,3.12975,3.13125,3.05475,3.19925,3.330375,2.771125,3.303375,3.20925
