Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-174,0,15,3.2115,3.7365,3.269875,3.311125,3.4935,3.627625,3.3108750000000002,3.2880000000000003
2,-174,0,15,2.96725,1.490375,2.989,2.704875,3.236875,2.605625,3.04625,3.055125
1-2,-174,0,15,0.24425000000000008,2.246125,0.280875,0.6062500000000002,0.2566250000000001,1.0220000000000002,0.2646250000000001,0.2328750000000004
