Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,232,-290,15,3.194375,3.706375,3.219625,3.295375,3.4835000000000003,3.605875,3.292125,3.280625
2,232,-290,15,3.0145,3.505125,3.091,3.051375,3.4445,3.513,2.2291250000000002,3.131625
1-2,232,-290,15,0.179875,0.20124999999999993,0.128625,0.24399999999999977,0.039000000000000146,0.09287500000000026,1.0629999999999997,0.14900000000000002
