Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,58,232,15,3.2,3.7155,3.1986250000000003,3.329,3.4925,3.61675,3.305125,3.288625
2,58,232,15,3.028625,3.413875,3.135125,2.290125,2.9278750000000002,3.2836250000000002,3.113875,2.971375
1-2,58,232,15,0.17137500000000028,0.30162500000000003,0.06350000000000033,1.038875,0.5646249999999999,0.3331249999999999,0.1912499999999997,0.31725000000000003
