Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-58,-58,15,3.204,3.721625,3.2218750000000003,3.340375,3.492375,3.63275,3.3083750000000003,3.295
2,-58,-58,15,2.907,2.43925,2.97675,2.297375,3.31625,2.7451250000000003,3.053125,2.9355
1-2,-58,-58,15,0.29700000000000015,1.282375,0.24512500000000026,1.0429999999999997,0.17612499999999986,0.8876249999999999,0.2552500000000002,0.3594999999999997
