Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-232,-58,15,3.251125,3.747125,3.2683750000000003,3.290625,3.4878750000000003,3.629,3.30975,3.28675
2,-232,-58,15,2.738625,2.25625,2.8885,2.934625,3.30275,2.88625,3.047875,3.11075
1-2,-232,-58,15,0.5125000000000002,1.490875,0.3798750000000002,0.35599999999999987,0.1851250000000002,0.74275,0.2618750000000003,0.17600000000000016
