Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-174,174,15,3.20925,3.719,3.2796250000000002,3.316375,3.48075,3.601125,3.306375,3.285875
2,-174,174,15,2.95675,2.9943750000000002,2.5263750000000003,2.6375,3.16475,3.107,3.14325,3.060375
1-2,-174,174,15,0.25249999999999995,0.7246249999999996,0.75325,0.6788749999999997,0.31599999999999984,0.4941249999999999,0.16312499999999996,0.2254999999999998
