Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-116,232,15,3.21075,3.708375,3.2385,3.31575,3.48375,3.598,3.30475,3.295375
2,-116,232,15,2.9787500000000002,3.31225,2.675625,2.482625,3.180625,3.2875,3.157,3.028375
1-2,-116,232,15,0.23199999999999976,0.39612500000000006,0.562875,0.8331249999999999,0.3031250000000001,0.3104999999999998,0.14774999999999983,0.2669999999999999
