Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-116,-290,15,3.220125,3.7205,3.2295000000000003,3.3175,3.494875,3.614,3.312875,3.2875
2,-116,-290,15,2.53925,3.57425,2.97975,2.7735,3.382875,3.44925,3.057125,3.08225
1-2,-116,-290,15,0.6808749999999999,0.14624999999999977,0.24975000000000014,0.544,0.1120000000000001,0.16474999999999973,0.2557499999999999,0.20524999999999993
