Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,0,-58,15,3.200125,3.719625,3.2022500000000003,3.349625,3.4911250000000003,3.63675,3.30675,3.29025
2,0,-58,15,3.0256250000000002,2.76625,3.011625,2.164625,3.302625,2.7715,3.0928750000000003,2.829625
1-2,0,-58,15,0.17449999999999966,0.9533750000000003,0.19062500000000027,1.185,0.18850000000000033,0.8652500000000001,0.21387499999999982,0.46062499999999984
