Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-116,290,15,3.20875,3.7146250000000003,3.228,3.274375,3.496,3.597125,3.30175,3.2727500000000003
2,-116,290,15,3.056125,3.592625,2.85325,2.72825,3.25825,3.47325,3.19475,3.09475
1-2,-116,290,15,0.152625,0.12200000000000033,0.37475000000000014,0.546125,0.23775000000000013,0.12387499999999996,0.1070000000000002,0.17800000000000038
