Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,58,0,15,3.190125,3.7218750000000003,3.220875,3.353,3.48825,3.644625,3.3085,3.289125
2,58,0,15,3.018125,2.587375,3.0315,2.299125,3.278,2.274875,3.099875,2.92125
1-2,58,0,15,0.17200000000000015,1.1345,0.18937500000000007,1.0538750000000001,0.21024999999999983,1.3697499999999998,0.20862500000000006,0.36787499999999973
