Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,116,-232,15,3.194125,3.70675,3.2225,3.31825,3.4983750000000002,3.618125,3.3175,3.282125
2,116,-232,15,2.999,3.38875,3.056625,2.71625,3.291125,3.3000000000000003,2.6426250000000002,3.0235
1-2,116,-232,15,0.195125,0.31800000000000006,0.16587500000000022,0.6019999999999999,0.20725000000000016,0.31812499999999977,0.6748749999999997,0.2586250000000003
