Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,0,174,15,3.2066250000000003,3.71075,3.19725,3.3501250000000002,3.490625,3.59525,3.305375,3.282
2,0,174,15,3.002125,3.204875,3.1197500000000002,1.642875,3.280625,3.135625,3.109875,2.8795
1-2,0,174,15,0.20450000000000035,0.5058750000000001,0.07749999999999968,1.7072500000000002,0.20999999999999996,0.45962499999999995,0.1955,0.40249999999999986
