Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,58,116,15,3.200625,3.70775,3.200375,3.364875,3.49575,3.605875,3.29975,3.2920000000000003
2,58,116,15,3.0492500000000002,2.97575,3.067875,2.229375,3.1225,2.78475,3.09925,2.957375
1-2,58,116,15,0.15137499999999982,0.7319999999999998,0.13250000000000028,1.1355,0.3732500000000001,0.8211250000000003,0.2004999999999999,0.3346250000000004
