Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-116,0,15,3.208125,3.73575,3.2435,3.33,3.49225,3.6305,3.3036250000000003,3.2905
2,-116,0,15,2.958375,1.79725,3.00225,2.44275,3.256125,2.56025,3.057,3.000125
1-2,-116,0,15,0.2497499999999997,1.9385,0.24124999999999996,0.8872499999999999,0.23612499999999992,1.0702500000000001,0.24662500000000032,0.29037500000000005
