Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-232,-174,15,3.25475,3.737,3.2455000000000003,3.289,3.4905,3.6245000000000003,3.306375,3.286875
2,-232,-174,15,2.21325,3.105125,2.77625,2.902375,3.3628750000000003,3.175125,3.045125,3.1125000000000003
1-2,-232,-174,15,1.0415,0.631875,0.46925000000000017,0.386625,0.12762499999999966,0.4493750000000003,0.26125,0.17437499999999995
