Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,174,0,15,3.202875,3.720625,3.2215000000000003,3.3280000000000003,3.50875,3.634125,3.283125,3.282125
2,174,0,15,2.985625,2.5216250000000002,3.0025,2.842,3.380625,1.5346250000000001,3.10825,3.078625
1-2,174,0,15,0.21724999999999994,1.1989999999999998,0.2190000000000003,0.4860000000000002,0.12812499999999982,2.0995,0.1748750000000001,0.20350000000000001
