Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,174,-290,15,3.190125,3.707375,3.2175000000000002,3.3135,3.496,3.6197500000000002,3.299875,3.278625
2,174,-290,15,3.0191250000000003,3.51375,3.077875,2.970875,3.4235,3.4798750000000003,2.512625,3.092375
1-2,174,-290,15,0.17099999999999982,0.19362499999999994,0.1396250000000001,0.34262499999999996,0.07249999999999979,0.13987499999999997,0.7872500000000002,0.1862499999999998
