Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-290,116,15,3.2291250000000002,3.7195,3.317375,3.270875,3.4825,3.5955,3.3076250000000003,3.2771250000000003
2,-290,116,15,2.98,3.0656250000000003,2.2098750000000003,3.041875,3.2605,3.1175,3.1481250000000003,3.1557500000000003
1-2,-290,116,15,0.24912500000000026,0.6538749999999998,1.1075,0.2290000000000001,0.22199999999999998,0.47799999999999976,0.15949999999999998,0.12137500000000001
