Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-290,0,15,3.22,3.740625,3.3045,3.266,3.49225,3.61225,3.3120000000000003,3.27175
2,-290,0,15,3.074,0.9935,3.172375,3.08825,3.26025,2.864125,3.079125,3.16575
1-2,-290,0,15,0.14600000000000035,2.747125,0.13212499999999983,0.17775000000000007,0.23199999999999976,0.7481249999999999,0.2328750000000004,0.10599999999999987
