Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,58,-58,15,3.198125,3.708375,3.214,3.32825,3.4903750000000002,3.633625,3.3120000000000003,3.282125
2,58,-58,15,2.999375,2.7595,3.0340000000000003,2.362875,3.233,2.530625,3.02525,2.907875
1-2,58,-58,15,0.19874999999999998,0.9488750000000001,0.17999999999999972,0.9653750000000003,0.25737500000000013,1.1029999999999998,0.28675000000000006,0.37424999999999997
