Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-116,-232,15,3.2205,3.72125,3.232875,3.325125,3.497875,3.625875,3.31475,3.290125
2,-116,-232,15,2.5267500000000003,3.299,2.916125,2.646125,3.36375,3.2885,3.0115,3.042125
1-2,-116,-232,15,0.6937499999999996,0.42225,0.31674999999999986,0.6789999999999998,0.13412500000000005,0.3373750000000002,0.30325000000000024,0.24800000000000022
