Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-174,-232,15,3.22,3.73,3.237375,3.31175,3.492375,3.619875,3.3043750000000003,3.28275
2,-174,-232,15,2.23475,3.35325,2.891125,2.829,3.379,3.305625,3.0245,3.08425
1-2,-174,-232,15,0.9852500000000002,0.3767499999999999,0.34624999999999995,0.4827499999999998,0.113375,0.3142499999999999,0.2798750000000001,0.19850000000000012
