Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-174,116,15,3.21075,3.7211250000000002,3.273,3.319,3.48725,3.6145,3.305,3.2915
2,-174,116,15,2.949125,2.63475,2.61625,2.614625,3.168,2.92225,3.117625,3.0525
1-2,-174,116,15,0.261625,1.0863750000000003,0.6567500000000002,0.7043749999999998,0.3192499999999998,0.69225,0.1873750000000003,0.23899999999999988
