Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,116,-58,15,3.1946250000000003,3.707625,3.207375,3.326625,3.5005,3.640625,3.298625,3.2805
2,116,-58,15,2.9911250000000003,2.732875,3.0255,2.605,3.262125,2.360625,2.953,3.0025
1-2,116,-58,15,0.20350000000000001,0.9747500000000002,0.1818749999999998,0.721625,0.238375,1.2799999999999998,0.34562500000000007,0.278
