Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,116,232,15,3.19625,3.71,3.19225,3.315875,3.5045,3.6095,3.302125,3.277875
2,116,232,15,3.056625,3.337875,3.075,2.6237500000000002,2.569375,3.167625,3.122,3.0500000000000003
1-2,116,232,15,0.1396250000000001,0.37212500000000004,0.11724999999999985,0.6921249999999999,0.9351250000000002,0.441875,0.1801250000000003,0.2278749999999996
