Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-232,-290,15,3.209625,3.729375,3.241375,3.29575,3.493625,3.614125,3.30225,3.2815
2,-232,-290,15,1.9675,3.669375,2.94525,2.996875,3.407875,3.42875,3.077375,3.15475
1-2,-232,-290,15,1.242125,0.06000000000000005,0.29612499999999997,0.2988749999999998,0.08574999999999999,0.18537500000000007,0.22487499999999994,0.12674999999999992
