Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,174,-174,15,3.195875,3.7106250000000003,3.222125,3.302625,3.4983750000000002,3.633,3.313125,3.277625
2,174,-174,15,2.9725,3.145125,3.048375,2.832,3.30575,3.03925,2.559875,3.05875
1-2,174,-174,15,0.22337499999999988,0.5655000000000001,0.17375000000000007,0.47062500000000007,0.19262500000000005,0.59375,0.75325,0.21887500000000015
