Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,232,-174,15,3.1982500000000003,3.71325,3.222,3.2927500000000003,3.486,3.61725,3.300125,3.275875
2,232,-174,15,2.998625,3.223125,3.06075,2.990625,3.34275,3.118375,2.410125,3.100375
1-2,232,-174,15,0.19962500000000016,0.4901249999999999,0.1612499999999999,0.3021250000000002,0.1432500000000001,0.49887499999999996,0.8900000000000001,0.1755
