Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-116,58,15,3.209,3.722125,3.249875,3.327875,3.49175,3.613,3.308125,3.286125
2,-116,58,15,2.9798750000000003,2.214375,2.9326250000000003,2.43525,3.2367500000000002,2.71925,3.100375,3.020875
1-2,-116,58,15,0.2291249999999998,1.5077500000000001,0.3172499999999996,0.8926250000000002,0.2549999999999999,0.8937499999999998,0.20774999999999988,0.26525
