Messwert,X,Y,F,Sensor R1,Sensor R2,Sensor R3,Sensor R4,Sensor R5,Sensor R6,Sensor R7,Sensor R8
1,-58,-174,15,3.2085,3.719375,3.225375,3.3225000000000002,3.496875,3.621,3.306,3.281
2,-58,-174,15,2.78925,3.0915,2.93125,2.367875,3.332875,3.141125,3.038125,2.93825
1-2,-58,-174,15,0.4192499999999999,0.627875,0.2941250000000002,0.9546250000000001,0.16400000000000015,0.47987499999999983,0.2678750000000001,0.3427500000000001
