channel names:							
008_116_290_50 - Brücke (V/V) - R0__PXI1Slot2_ai0	008_116_290_50 - Brücke (V/V) - R1__PXI1Slot2_ai1	008_116_290_50 - Brücke (V/V) - R2__PXI1Slot2_ai2	008_116_290_50 - Brücke (V/V) - R3__PXI1Slot2_ai3	008_116_290_50 - Brücke (V/V) - R4__PXI1Slot2_ai4	008_116_290_50 - Brücke (V/V) - R5__PXI1Slot2_ai5	008_116_290_50 - Brücke (V/V) - R6__PXI1Slot2_ai6	008_116_290_50 - Brücke (V/V) - R7__PXI1Slot2_ai7
2,903199E-1	1,147691E-2	-7,456839E-1	2,335969E-1	-2,748621E-1	-5,175675E-1	-8,272173E-2	-1,082214E-1
2,903557E-1	1,164380E-2	-7,457316E-1	2,333943E-1	-2,746237E-1	-5,175079E-1	-8,262637E-2	-1,081737E-1
2,904033E-1	1,163188E-2	-7,457912E-1	2,335254E-1	-2,744687E-1	-5,175794E-1	-8,281710E-2	-1,081737E-1
2,905226E-1	1,160804E-2	-7,456243E-1	2,336565E-1	-2,746952E-1	-5,174244E-1	-8,272173E-2	-1,081021E-1
2,904391E-1	1,160804E-2	-7,456482E-1	2,336327E-1	-2,749098E-1	-5,173886E-1	-8,285286E-2	-1,081260E-1
2,904629E-1	1,146499E-2	-7,457912E-1	2,335135E-1	-2,747787E-1	-5,173648E-1	-8,270981E-2	-1,082214E-1
2,905345E-1	1,159612E-2	-7,456005E-1	2,333943E-1	-2,747429E-1	-5,173052E-1	-8,284094E-2	-1,081856E-1
2,906298E-1	1,156036E-2	-7,456005E-1	2,335373E-1	-2,748383E-1	-5,174244E-1	-8,292439E-2	-1,081260E-1
2,905941E-1	1,166764E-2	-7,456720E-1	2,333347E-1	-2,749098E-1	-5,174363E-1	-8,303168E-2	-1,081260E-1
2,906179E-1	1,175109E-2	-7,456362E-1	2,332751E-1	-2,748025E-1	-5,174006E-1	-8,285286E-2	-1,080425E-1
2,905464E-1	1,175109E-2	-7,456482E-1	2,334300E-1	-2,746356E-1	-5,174244E-1	-8,268597E-2	-1,081260E-1
2,906298E-1	1,178685E-2	-7,457078E-1	2,336327E-1	-2,748859E-1	-5,173767E-1	-8,287671E-2	-1,080664E-1
2,906418E-1	1,187030E-2	-7,457435E-1	2,339546E-1	-2,747906E-1	-5,174006E-1	-8,261445E-2	-1,079114E-1
2,908206E-1	1,194183E-2	-7,456243E-1	2,340499E-1	-2,749217E-1	-5,172814E-1	-8,278134E-2	-1,078518E-1
2,907014E-1	1,191798E-2	-7,456482E-1	2,339665E-1	-2,750648E-1	-5,173290E-1	-8,268597E-2	-1,078995E-1
2,907252E-1	1,196567E-2	-7,456243E-1	2,337877E-1	-2,746237E-1	-5,173171E-1	-8,241179E-2	-1,078995E-1
2,907252E-1	1,190606E-2	-7,456482E-1	2,335135E-1	-2,745641E-1	-5,173052E-1	-8,248332E-2	-1,079233E-1
2,907848E-1	1,198951E-2	-7,455051E-1	2,333108E-1	-2,745641E-1	-5,172337E-1	-8,265021E-2	-1,079352E-1
2,907371E-1	1,194183E-2	-7,454455E-1	2,336089E-1	-2,745402E-1	-5,173171E-1	-8,241179E-2	-1,078995E-1
2,907490E-1	1,198951E-2	-7,454932E-1	2,337042E-1	-2,748383E-1	-5,171860E-1	-8,254292E-2	-1,079710E-1
2,906775E-1	1,200143E-2	-7,455170E-1	2,337042E-1	-2,748502E-1	-5,172337E-1	-8,275750E-2	-1,080902E-1
2,906418E-1	1,198951E-2	-7,455289E-1	2,336208E-1	-2,747310E-1	-5,172694E-1	-8,262637E-2	-1,081260E-1
2,906298E-1	1,213256E-2	-7,457674E-1	2,333108E-1	-2,747310E-1	-5,172694E-1	-8,260252E-2	-1,080664E-1
2,907014E-1	1,210872E-2	-7,456005E-1	2,334300E-1	-2,746952E-1	-5,173410E-1	-8,251908E-2	-1,080187E-1
2,906298E-1	1,195375E-2	-7,455766E-1	2,334539E-1	-2,748383E-1	-5,174721E-1	-8,262637E-2	-1,079949E-1
2,905941E-1	1,194183E-2	-7,456124E-1	2,334181E-1	-2,747310E-1	-5,174125E-1	-8,265021E-2	-1,079352E-1
2,906775E-1	1,216832E-2	-7,455886E-1	2,335373E-1	-2,742780E-1	-5,173052E-1	-8,267405E-2	-1,079352E-1
2,906418E-1	1,207296E-2	-7,454693E-1	2,338592E-1	-2,745402E-1	-5,172217E-1	-8,273365E-2	-1,079829E-1
2,906418E-1	1,213256E-2	-7,454932E-1	2,339188E-1	-2,747310E-1	-5,172814E-1	-8,253100E-2	-1,078876E-1
2,906656E-1	1,209680E-2	-7,454455E-1	2,337400E-1	-2,746952E-1	-5,174602E-1	-8,237603E-2	-1,077684E-1
2,906179E-1	1,200143E-2	-7,455051E-1	2,334896E-1	-2,745045E-1	-5,174721E-1	-8,238795E-2	-1,077803E-1
2,906537E-1	1,200143E-2	-7,454813E-1	2,337519E-1	-2,746237E-1	-5,175317E-1	-8,259060E-2	-1,079591E-1
2,905822E-1	1,198951E-2	-7,455170E-1	2,339426E-1	-2,749455E-1	-5,174125E-1	-8,245947E-2	-1,077922E-1
2,908087E-1	1,214448E-2	-7,454813E-1	2,341215E-1	-2,749932E-1	-5,173290E-1	-8,265021E-2	-1,077445E-1
2,907371E-1	1,214448E-2	-7,453621E-1	2,340142E-1	-2,749694E-1	-5,172575E-1	-8,278134E-2	-1,078041E-1
2,905822E-1	1,204911E-2	-7,454813E-1	2,338830E-1	-2,749336E-1	-5,174244E-1	-8,259060E-2	-1,077803E-1
2,906060E-1	1,204911E-2	-7,455409E-1	2,336208E-1	-2,747071E-1	-5,174125E-1	-8,259060E-2	-1,077803E-1
2,906060E-1	1,206104E-2	-7,454932E-1	2,335135E-1	-2,745641E-1	-5,173767E-1	-8,266213E-2	-1,078399E-1
2,905941E-1	1,214448E-2	-7,454455E-1	2,337519E-1	-2,745641E-1	-5,173767E-1	-8,274558E-2	-1,078041E-1
2,906179E-1	1,218024E-2	-7,454217E-1	2,338473E-1	-2,747071E-1	-5,174602E-1	-8,275750E-2	-1,077564E-1
2,907610E-1	1,231138E-2	-7,454336E-1	2,338115E-1	-2,745522E-1	-5,174363E-1	-8,275750E-2	-1,078637E-1
2,908087E-1	1,225177E-2	-7,454574E-1	2,337519E-1	-2,744091E-1	-5,172933E-1	-8,293631E-2	-1,079352E-1
2,906537E-1	1,221601E-2	-7,453740E-1	2,338115E-1	-2,745164E-1	-5,173171E-1	-8,280518E-2	-1,079710E-1
2,906418E-1	1,216832E-2	-7,454336E-1	2,336685E-1	-2,745641E-1	-5,172814E-1	-8,282902E-2	-1,079710E-1
2,907729E-1	1,214448E-2	-7,455409E-1	2,334420E-1	-2,743614E-1	-5,174125E-1	-8,279326E-2	-1,080068E-1
2,906537E-1	1,214448E-2	-7,455886E-1	2,333704E-1	-2,743733E-1	-5,173410E-1	-8,275750E-2	-1,079829E-1
2,906060E-1	1,209680E-2	-7,455528E-1	2,335373E-1	-2,743733E-1	-5,174006E-1	-8,272173E-2	-1,079352E-1
2,906418E-1	1,218024E-2	-7,455647E-1	2,336923E-1	-2,743853E-1	-5,173529E-1	-8,265021E-2	-1,079710E-1
2,907252E-1	1,214448E-2	-7,455886E-1	2,337281E-1	-2,744329E-1	-5,174125E-1	-8,280518E-2	-1,080664E-1
2,906060E-1	1,216832E-2	-7,455051E-1	2,335492E-1	-2,746714E-1	-5,174363E-1	-8,281710E-2	-1,080306E-1
2,905702E-1	1,202527E-2	-7,456362E-1	2,335016E-1	-2,745045E-1	-5,175675E-1	-8,274558E-2	-1,079949E-1
2,906537E-1	1,207296E-2	-7,455647E-1	2,335373E-1	-2,743853E-1	-5,174482E-1	-8,288863E-2	-1,080425E-1
2,906656E-1	1,213256E-2	-7,455647E-1	2,336923E-1	-2,743376E-1	-5,173410E-1	-8,301976E-2	-1,080425E-1
2,906179E-1	1,215640E-2	-7,455051E-1	2,339069E-1	-2,745283E-1	-5,174006E-1	-8,275750E-2	-1,079591E-1
2,906418E-1	1,203719E-2	-7,455886E-1	2,338830E-1	-2,745998E-1	-5,175079E-1	-8,269789E-2	-1,079352E-1
2,906894E-1	1,203719E-2	-7,456243E-1	2,335135E-1	-2,743972E-1	-5,174482E-1	-8,281710E-2	-1,080306E-1
2,906656E-1	1,202527E-2	-7,455766E-1	2,334062E-1	-2,739680E-1	-5,173171E-1	-8,284094E-2	-1,080187E-1
2,906418E-1	1,213256E-2	-7,455766E-1	2,335373E-1	-2,743853E-1	-5,173290E-1	-8,273365E-2	-1,080187E-1
2,907371E-1	1,214448E-2	-7,455886E-1	2,336923E-1	-2,742899E-1	-5,173290E-1	-8,259060E-2	-1,080545E-1
2,907133E-1	1,208488E-2	-7,456243E-1	2,337519E-1	-2,742661E-1	-5,173529E-1	-8,267405E-2	-1,080545E-1
2,907014E-1	1,215640E-2	-7,455647E-1	2,337042E-1	-2,743137E-1	-5,172814E-1	-8,270981E-2	-1,080545E-1
2,906656E-1	1,198951E-2	-7,454932E-1	2,338711E-1	-2,742899E-1	-5,173767E-1	-8,262637E-2	-1,080187E-1
2,907252E-1	1,214448E-2	-7,454455E-1	2,338830E-1	-2,744329E-1	-5,173529E-1	-8,265021E-2	-1,078876E-1
2,908802E-1	1,225177E-2	-7,454217E-1	2,338950E-1	-2,743733E-1	-5,173290E-1	-8,261445E-2	-1,078637E-1
2,907967E-1	1,215640E-2	-7,454336E-1	2,338354E-1	-2,744329E-1	-5,173529E-1	-8,248332E-2	-1,079352E-1
2,906298E-1	1,208488E-2	-7,455409E-1	2,337400E-1	-2,742780E-1	-5,172933E-1	-8,254292E-2	-1,080306E-1
2,907490E-1	1,198951E-2	-7,455409E-1	2,336804E-1	-2,739919E-1	-5,173171E-1	-8,255484E-2	-1,080783E-1
2,908683E-1	1,218024E-2	-7,454455E-1	2,338354E-1	-2,741111E-1	-5,171860E-1	-8,268597E-2	-1,079949E-1
2,908206E-1	1,214448E-2	-7,453740E-1	2,339426E-1	-2,743853E-1	-5,173410E-1	-8,275750E-2	-1,079352E-1
2,907848E-1	1,215640E-2	-7,454574E-1	2,339665E-1	-2,744210E-1	-5,172575E-1	-8,262637E-2	-1,079233E-1
2,907371E-1	1,216832E-2	-7,455886E-1	2,338950E-1	-2,745522E-1	-5,173052E-1	-8,268597E-2	-1,080425E-1
2,907490E-1	1,223985E-2	-7,455528E-1	2,336804E-1	-2,744329E-1	-5,173886E-1	-8,272173E-2	-1,080664E-1
2,906775E-1	1,226369E-2	-7,454336E-1	2,335492E-1	-2,743495E-1	-5,172337E-1	-8,279326E-2	-1,078995E-1
2,907371E-1	1,212064E-2	-7,454932E-1	2,335969E-1	-2,742899E-1	-5,172694E-1	-8,265021E-2	-1,078876E-1
2,906894E-1	1,215640E-2	-7,455647E-1	2,333824E-1	-2,738607E-1	-5,172814E-1	-8,251908E-2	-1,078637E-1
2,907014E-1	1,207296E-2	-7,455528E-1	2,335016E-1	-2,741945E-1	-5,172456E-1	-8,278134E-2	-1,079233E-1
2,907371E-1	1,204911E-2	-7,455409E-1	2,337638E-1	-2,742184E-1	-5,172217E-1	-8,273365E-2	-1,081021E-1
2,907848E-1	1,210872E-2	-7,454693E-1	2,337519E-1	-2,742303E-1	-5,172337E-1	-8,263829E-2	-1,079949E-1
2,909040E-1	1,216832E-2	-7,454217E-1	2,335254E-1	-2,738131E-1	-5,171145E-1	-8,257868E-2	-1,078637E-1
2,908802E-1	1,213256E-2	-7,453740E-1	2,336685E-1	-2,739680E-1	-5,171502E-1	-8,260252E-2	-1,077326E-1
2,907610E-1	1,194183E-2	-7,453859E-1	2,338115E-1	-2,741945E-1	-5,172456E-1	-8,254292E-2	-1,079472E-1
2,906656E-1	1,195375E-2	-7,455170E-1	2,337519E-1	-2,743257E-1	-5,172814E-1	-8,282902E-2	-1,081379E-1
2,906537E-1	1,187030E-2	-7,456124E-1	2,334777E-1	-2,740038E-1	-5,173290E-1	-8,299592E-2	-1,080306E-1
2,906418E-1	1,198951E-2	-7,455289E-1	2,335016E-1	-2,739799E-1	-5,172337E-1	-8,260252E-2	-1,079114E-1
2,907133E-1	1,209680E-2	-7,454097E-1	2,336923E-1	-2,742184E-1	-5,171741E-1	-8,262637E-2	-1,078399E-1
2,907133E-1	1,204911E-2	-7,454217E-1	2,338830E-1	-2,745045E-1	-5,171741E-1	-8,282902E-2	-1,077803E-1
2,907848E-1	1,190606E-2	-7,455409E-1	2,338115E-1	-2,744329E-1	-5,171145E-1	-8,273365E-2	-1,078041E-1
2,907371E-1	1,181070E-2	-7,455289E-1	2,335731E-1	-2,743495E-1	-5,172337E-1	-8,272173E-2	-1,079233E-1
2,907133E-1	1,182262E-2	-7,453978E-1	2,335731E-1	-2,743376E-1	-5,171621E-1	-8,281710E-2	-1,079352E-1
2,907610E-1	1,190606E-2	-7,454097E-1	2,334062E-1	-2,745164E-1	-5,172933E-1	-8,306744E-2	-1,078876E-1
2,907371E-1	1,191798E-2	-7,455647E-1	2,335492E-1	-2,741111E-1	-5,172814E-1	-8,285286E-2	-1,078280E-1
2,907490E-1	1,196567E-2	-7,455886E-1	2,335969E-1	-2,740872E-1	-5,171502E-1	-8,303168E-2	-1,078756E-1
2,907133E-1	1,200143E-2	-7,455051E-1	2,336923E-1	-2,741230E-1	-5,171860E-1	-8,275750E-2	-1,080187E-1
2,907252E-1	1,214448E-2	-7,455051E-1	2,338950E-1	-2,741349E-1	-5,171383E-1	-8,281710E-2	-1,080068E-1
2,907967E-1	1,212064E-2	-7,454813E-1	2,341095E-1	-2,743853E-1	-5,171621E-1	-8,279326E-2	-1,079114E-1
2,907610E-1	1,223985E-2	-7,454336E-1	2,340022E-1	-2,744329E-1	-5,171741E-1	-8,276942E-2	-1,079710E-1
2,907371E-1	1,204911E-2	-7,455170E-1	2,335850E-1	-2,741588E-1	-5,171979E-1	-8,293631E-2	-1,080545E-1
2,907014E-1	1,220409E-2	-7,454574E-1	2,335612E-1	-2,742422E-1	-5,171502E-1	-8,278134E-2	-1,080783E-1
2,907610E-1	1,231138E-2	-7,454574E-1	2,339069E-1	-2,743137E-1	-5,170191E-1	-8,269789E-2	-1,080425E-1
2,908921E-1	1,222793E-2	-7,454455E-1	2,341930E-1	-2,746118E-1	-5,169833E-1	-8,280518E-2	-1,079233E-1
2,908683E-1	1,228753E-2	-7,453501E-1	2,339307E-1	-2,746118E-1	-5,170072E-1	-8,267405E-2	-1,077922E-1
2,907729E-1	1,207296E-2	-7,453740E-1	2,337281E-1	-2,743018E-1	-5,171383E-1	-8,278134E-2	-1,079352E-1
2,906298E-1	1,206104E-2	-7,453978E-1	2,334658E-1	-2,744687E-1	-5,172217E-1	-8,286479E-2	-1,080425E-1
2,907252E-1	1,219217E-2	-7,453740E-1	2,334300E-1	-2,743376E-1	-5,171741E-1	-8,282902E-2	-1,079710E-1
2,908444E-1	1,222793E-2	-7,454693E-1	2,336089E-1	-2,742541E-1	-5,170668E-1	-8,262637E-2	-1,078041E-1
2,908087E-1	1,228753E-2	-7,454336E-1	2,336446E-1	-2,743257E-1	-5,169476E-1	-8,275750E-2	-1,080425E-1
2,906656E-1	1,223985E-2	-7,455528E-1	2,337757E-1	-2,744925E-1	-5,170787E-1	-8,262637E-2	-1,080306E-1
2,906418E-1	1,215640E-2	-7,455409E-1	2,336804E-1	-2,741588E-1	-5,171860E-1	-8,263829E-2	-1,079949E-1
2,907967E-1	1,226369E-2	-7,456124E-1	2,336089E-1	-2,741230E-1	-5,171264E-1	-8,290055E-2	-1,079829E-1
2,907133E-1	1,231138E-2	-7,454693E-1	2,337161E-1	-2,742303E-1	-5,171621E-1	-8,287671E-2	-1,081021E-1
2,906537E-1	1,215640E-2	-7,454574E-1	2,338115E-1	-2,743853E-1	-5,172217E-1	-8,297207E-2	-1,079949E-1
2,906894E-1	1,219217E-2	-7,455886E-1	2,337757E-1	-2,741349E-1	-5,172814E-1	-8,255484E-2	-1,079114E-1
2,907729E-1	1,221601E-2	-7,455647E-1	2,337638E-1	-2,742422E-1	-5,171383E-1	-8,281710E-2	-1,080545E-1
2,906894E-1	1,226369E-2	-7,455766E-1	2,340022E-1	-2,745045E-1	-5,171383E-1	-8,303168E-2	-1,080306E-1
2,906656E-1	1,226369E-2	-7,454813E-1	2,340499E-1	-2,746475E-1	-5,171502E-1	-8,288863E-2	-1,080068E-1
2,908563E-1	1,227561E-2	-7,455170E-1	2,338473E-1	-2,745164E-1	-5,170906E-1	-8,267405E-2	-1,079710E-1
2,908444E-1	1,240674E-2	-7,454336E-1	2,336565E-1	-2,741945E-1	-5,169833E-1	-8,284094E-2	-1,078399E-1
2,906418E-1	1,225177E-2	-7,454693E-1	2,337400E-1	-2,741588E-1	-5,170072E-1	-8,303168E-2	-1,079472E-1
2,907490E-1	1,221601E-2	-7,454813E-1	2,338711E-1	-2,745283E-1	-5,169833E-1	-8,287671E-2	-1,079591E-1
2,907967E-1	1,226369E-2	-7,454813E-1	2,338234E-1	-2,744806E-1	-5,170668E-1	-8,293631E-2	-1,079352E-1
2,906775E-1	1,221601E-2	-7,455647E-1	2,337161E-1	-2,744687E-1	-5,171621E-1	-8,290055E-2	-1,079829E-1
2,906060E-1	1,215640E-2	-7,456005E-1	2,335969E-1	-2,743614E-1	-5,170906E-1	-8,304360E-2	-1,079591E-1
2,907490E-1	1,227561E-2	-7,454932E-1	2,336923E-1	-2,743614E-1	-5,169833E-1	-8,293631E-2	-1,079352E-1
2,909279E-1	1,226369E-2	-7,454574E-1	2,339665E-1	-2,745283E-1	-5,170072E-1	-8,272173E-2	-1,078876E-1
2,908563E-1	1,210872E-2	-7,455886E-1	2,338354E-1	-2,745998E-1	-5,170429E-1	-8,294823E-2	-1,078518E-1
2,906418E-1	1,207296E-2	-7,454813E-1	2,336685E-1	-2,744449E-1	-5,170668E-1	-8,293631E-2	-1,079233E-1
2,908206E-1	1,209680E-2	-7,454455E-1	2,334777E-1	-2,744449E-1	-5,171741E-1	-8,293631E-2	-1,079233E-1
2,908802E-1	1,216832E-2	-7,455409E-1	2,336565E-1	-2,743733E-1	-5,171264E-1	-8,293631E-2	-1,078041E-1
2,907967E-1	1,203719E-2	-7,455409E-1	2,339069E-1	-2,745641E-1	-5,171025E-1	-8,303168E-2	-1,077564E-1
2,907610E-1	1,203719E-2	-7,455647E-1	2,338234E-1	-2,745760E-1	-5,171741E-1	-8,296015E-2	-1,077564E-1
2,907848E-1	1,198951E-2	-7,456005E-1	2,336446E-1	-2,741707E-1	-5,172575E-1	-8,299592E-2	-1,079114E-1
2,907490E-1	1,219217E-2	-7,456958E-1	2,336327E-1	-2,740872E-1	-5,171741E-1	-8,298399E-2	-1,078280E-1
2,908325E-1	1,222793E-2	-7,455647E-1	2,337519E-1	-2,742661E-1	-5,171145E-1	-8,303168E-2	-1,078518E-1
2,908802E-1	1,215640E-2	-7,454813E-1	2,339307E-1	-2,743972E-1	-5,170668E-1	-8,296015E-2	-1,078160E-1
2,908325E-1	1,198951E-2	-7,455647E-1	2,339188E-1	-2,745879E-1	-5,171145E-1	-8,273365E-2	-1,078399E-1
